sub	sup	status	for	against
slide-rule	analog-computer	accepted	claude wordnet	
slide-rule	artifact	accepted	sumo wikidata wordnet	
slide-rule	computer	single	wordnet	
slide-rule	device	accepted	sumo wordnet	
slide-rule	equipment	single	wikidata	
slide-rule	machine	single	wordnet	
slide-rule	phenomenon	single	sumo	
slide-rule	physical-object	accepted	wikidata wordnet	
slide-rule	tool	accepted	claude wikidata	
slide-rule	universe	single	sumo	
smalltalk	object-oriented-programming-language	accepted	claude-ruling	
smartphone	artifact	single	opencyc	
smartphone	computer	accepted	opencyc wikidata	
smartphone	device	single	opencyc	
smartphone	machine	single	wikidata	
smartphone	personal-computer	single	opencyc	
smartphone	phone	single	opencyc	
smartphone	portable-computer	accepted	claude-ruling wikidata	
smartphone	product	single	opencyc	
smartphone	structure	single	opencyc	
smartphone	system	single	opencyc	
smartphone	telephony	accepted	claude-ruling	
snapshot-program	code	accepted	sumo wordnet	
snapshot-program	computer-program	accepted	sumo wordnet	
snapshot-program	information	single	wordnet	
snapshot-program	measure	single	sumo	
snapshot-program	routine	single	sumo	
snapshot-program	signified	single	sumo	
snapshot-program	software	single	wordnet	
snapshot-program	trace-program	accepted	claude wordnet	
snapshot-program	utility-program	single	wordnet	
soap	communications-protocol	accepted	claude-ruling	
social-engineering-attack	act	accepted	claude-ruling	
social-engineering-attack	cyberattack	accepted	claude-ruling	
social-engineering-attack	security-vulnerability	dissented	wikidata	
social-engineering-attack	software-bug	single	wikidata	
soft-copy	artifact	single	sumo	
soft-copy	contract-condition	single	sumo	
soft-copy	indication	single	sumo	
soft-copy	information	accepted	sumo wordnet	
soft-copy	line-of-text	single	sumo	
soft-copy	phenomenon	single	sumo	
soft-copy	physical-object	single	sumo	
soft-copy	text	single	sumo	
soft-copy	universe	single	sumo	
software-abstraction	concept	accepted	claude-ruling	
software-architecture	computer-science	accepted	claude wikidata	
software-architecture	concept	accepted	claude-ruling	
software-architecture	software-engineering	accepted	claude-ruling	
software-as-a-service	cloud-computing	accepted	claude-ruling	
software-as-a-service	information	single	yago	
software-as-a-service	product	single	yago	
software-as-a-service	software	dissented	wikidata	
software-bug	attribute	single	wordnet	
software-bug	defect	accepted	claude claude-ruling wordnet	
software-bug	state	single	wordnet	
software-cohesion	property	accepted	claude-ruling	
software-container	software	accepted	claude wikidata	
software-container	virtualization	accepted	claude-ruling	
software-coupling	property	accepted	claude-ruling	
software-dependency	property	accepted	claude-ruling	
software-dependency	software-coupling	accepted	claude wikidata	
software-design-pattern	concept	accepted	claude-ruling	
software-development-kit	information	single	yago	
software-development-kit	product	single	yago	
software-development-kit	software	accepted	claude-ruling	
software-documentation	artifact	single	sumo	
software-documentation	code	single	wordnet	
software-documentation	contract-condition	single	sumo	
software-documentation	indication	single	sumo	
software-documentation	information	accepted	sumo wikidata wordnet	
software-documentation	line-of-text	single	sumo	
software-documentation	phenomenon	single	sumo	
software-documentation	physical-object	single	sumo	
software-documentation	software	dissented	wordnet	
software-documentation	text	single	sumo	
software-documentation	universe	single	sumo	
software-engineering	computer-science	accepted	claude-ruling	
software-engineering	engineering	accepted	claude-ruling	
software-error	computer-error	accepted	claude wordnet	
software-error	event	single	wordnet	
software-framework	information	single	yago	
software-framework	product	single	yago	
software-framework	software	single	wikidata	
software-framework	software-library	accepted	claude-ruling wikidata	
software-license	information	single	yago	
software-license	license	accepted	claude-ruling	
software-license	product	single	yago	
software-localization	data-processing	accepted	claude-ruling	
software-logging	data-processing	accepted	claude-ruling	
software-maintenance	activity	accepted	claude-ruling	
software-object	cognition	single	wordnet	
software-object	computer-science	dissented	wordnet	
software-object	engineering	single	wordnet	
software-object	field-of-study	single	wordnet	
software-object	information	accepted	claude-ruling opencyc	
software-package	information	single	opencyc	
software-package	software	accepted	claude-ruling wikidata	
software-package	software-object	single	opencyc	
software-patch	code	accepted	sumo wordnet	
software-patch	computer-program	accepted	sumo wordnet	
software-patch	information	single	wordnet	
software-patch	measure	single	sumo	
software-patch	routine	single	sumo	
software-patch	signified	single	sumo	
software-patch	software	accepted	claude-ruling wikidata wordnet	
software-repository	database	single	wikidata	
software-repository	electronic-database	accepted	claude-ruling wikidata	
software-repository	library	single	yago	
software-repository	organization	single	yago	
software-repository	place	single	yago	
software-repository	software	single	wikidata	
software-repository	web-site	single	wikidata	
software-sandbox	computer-security-system	accepted	claude-ruling	
software-sandbox	runtime-system	dissented	wikidata	
software-sandbox	software	single	wikidata	
software-specification	document	accepted	claude-ruling	
software-testing	activity	accepted	claude-ruling	
software-transactional-memory	concurrency-control	accepted	claude-ruling	
software-update	process	accepted	claude-ruling	
software-upgrade	code	accepted	sumo wordnet	
software-upgrade	computer-program	single	sumo	
software-upgrade	information	single	wordnet	
software-upgrade	measure	single	sumo	
software-upgrade	routine	single	sumo	
software-upgrade	signified	single	sumo	
software-upgrade	software	accepted	claude wordnet	
software-versioning	practice	accepted	claude-ruling	
solid-state-drive	drive	single	wikidata	
solid-state-drive	hardware	accepted	claude wikidata	
solid-state-drive	non-volatile-storage	accepted	claude-ruling	
solidity	programming-language	accepted	claude-ruling	
sort-operation	accomplishment	single	sumo	
sort-operation	act	single	sumo	
sort-operation	activity	single	sumo	
sort-operation	computer-operation	accepted	claude-ruling	
sort-operation	data-operation	accepted	claude wordnet	
sort-operation	data-processing	single	wordnet	
sort-operation	event	single	sumo	
sort-operation	phenomenon	single	sumo	
sort-operation	procedure	single	sumo	
sort-operation	process	single	wordnet	
sort-operation	volition	single	sumo	
sort-program	code	single	wordnet	
sort-program	computer-program	single	wordnet	
sort-program	information	single	wordnet	
sort-program	software	single	wordnet	
sort-program	utility-program	accepted	claude wordnet	
sorting-algorithm	algorithm	accepted	claude-ruling opencyc wikidata	
sorting-algorithm	information	single	opencyc	
soundtrack	audio	single	claude	
source-code	ascii-text-file	accepted	claude wordnet	
source-code	code	accepted	claude-ruling sumo	
source-code	computer-file	single	wordnet	
source-code	computer-program	single	sumo	
source-code	data-file	single	wordnet	
source-code	indication	single	wordnet	
source-code	information	single	wordnet	
source-code	measure	single	sumo	
source-code	routine	single	sumo	
source-code	signified	single	sumo	
source-code	text	accepted	claude-ruling	
source-code	text-file	single	wordnet	
source-program	code	accepted	sumo wordnet	
source-program	computer-program	accepted	sumo wordnet	
source-program	information	single	wordnet	
source-program	measure	single	sumo	
source-program	routine	single	sumo	
source-program	signified	single	sumo	
source-program	software	single	wordnet	
space	character-set	single	sumo	
space-complexity	quantity	accepted	claude-ruling	
spam-email	act	single	wordnet	
spam-email	artifact	single	sumo	
spam-email	communication	single	wordnet	
spam-email	device	single	sumo	
spam-email	email	accepted	claude wordnet	
spam-email	event	single	wordnet	
spam-email	information	single	wikidata	
spam-email	message	accepted	claude wikidata	
spam-email	phenomenon	single	sumo	
spam-email	universe	single	sumo	
sparql	query-language	accepted	claude-ruling	
sparql-endpoint	computer-server	accepted	claude wikidata	
sparql-endpoint	software	accepted	claude wikidata	
spyware	application	accepted	claude wikidata	
spyware	code	accepted	sumo wordnet	
spyware	computer-program	single	sumo	
spyware	information	accepted	opencyc wordnet	
spyware	malware	accepted	claude wikidata	
spyware	measure	single	sumo	
spyware	routine	single	sumo	
spyware	signified	single	sumo	
spyware	software	accepted	claude wikidata wordnet	
spyware	software-object	single	opencyc	
sql	query-language	accepted	claude-ruling	
sql-injection	cyberattack	accepted	claude-ruling	
sql-injection	security-vulnerability	accepted	claude wikidata	
sql-injection	software-bug	single	wikidata	
sqlite	embedded-database	accepted	claude-ruling	
sqlite	relational-database-management-system	accepted	claude-ruling	
ssh-file-transfer-protocol	application-layer-protocol	accepted	claude-ruling	
stack-data-structure	abstract-data-type	accepted	claude-ruling	
stack-data-structure	artifact	accepted	sumo wordnet	
stack-data-structure	data-structure	accepted	claude wikidata	
stack-data-structure	device	accepted	sumo wordnet	
stack-data-structure	phenomenon	single	sumo	
stack-data-structure	physical-object	single	wordnet	
stack-data-structure	universe	single	sumo	
stack-overflow	web-site	accepted	claude-ruling	
standard-generalized-markup-language	markup-language	accepted	claude-ruling	
standard-generalized-markup-language	part	single	wordnet	
standard-generalized-markup-language	terminology	single	wordnet	
standard-generalized-markup-language	word	single	wordnet	
standard-library	software	single	wikidata	
standard-library	software-library	accepted	claude-ruling wikidata	
standing	list	single	claude	
state-machine-replication	data-processing-technique	accepted	claude-ruling	
statement	control-flow	single	wikidata	
static-program-analysis	algorithm	dissented	wikidata	
static-program-analysis	data-processing	accepted	claude-ruling	
static-typing	algorithm	single	wikidata	
static-typing	static-program-analysis	dissented	wikidata	
static-typing	type-system	accepted	claude-ruling wikidata	
storage-capacity	quantity	accepted	claude-ruling sumo	
storage-drive	artifact	accepted	sumo wordnet	
storage-drive	device	accepted	sumo wordnet	
storage-drive	machine	single	sumo	
storage-drive	machinery	single	sumo	
storage-drive	phenomenon	single	sumo	
storage-drive	physical-object	single	wordnet	
storage-drive	universe	single	sumo	
storage-snapshot	data-backup	accepted	claude-ruling	
stored-procedure	control-flow	single	wikidata	
stored-procedure	subroutine	accepted	claude-ruling wikidata	
stored-program	code	accepted	sumo wordnet	
stored-program	computer-program	accepted	sumo wordnet	
stored-program	information	single	wordnet	
stored-program	measure	single	sumo	
stored-program	routine	single	sumo	
stored-program	signified	single	sumo	
stored-program	software	single	wordnet	
stratified-language	information	accepted	sumo wordnet	
stratified-language	language	accepted	sumo wordnet	
stratified-language	line-of-text	single	sumo	
stratified-language	phenomenon	single	sumo	
stratified-language	programming-language	accepted	claude wordnet	
stratified-language	universe	single	sumo	
stream-processing	data-processing	accepted	claude-ruling	
string-searching-algorithm	algorithm	accepted	claude wikidata	
string-searching-algorithm	information-retrieval	dissented	wikidata	
string-searching-algorithm	string-algorithm	accepted	claude-ruling	
strong-consistency	property	accepted	claude-ruling	
strong-typing	type-system	accepted	claude-ruling wikidata	
structured-programming	computer-programming	accepted	claude wikidata	
structured-programming	imperative-programming	accepted	claude-ruling	
structured-programming	skill	single	wikidata	
subdata-base	indication	single	sumo	
subdata-base	information	accepted	sumo wordnet	
subdata-base	phenomenon	single	sumo	
subdata-base	physical-object	single	sumo	
subdata-base	universe	single	sumo	
subdirectory	file-directory	accepted	claude-ruling wordnet	
subdirectory	information	single	wordnet	
subdirectory	list	single	wordnet	
subnetwork	computer-network	accepted	claude-ruling	
subroutine	code	accepted	sumo wordnet	
subroutine	computer-program	single	sumo	
subroutine	control-flow	dissented	wikidata	
subroutine	information	single	wordnet	
subroutine	measure	single	sumo	
subroutine	routine	single	sumo	
subroutine	signified	single	sumo	
subroutine	software	accepted	claude claude-ruling wordnet	
subroutine-call	accomplishment	single	sumo	
subroutine-call	act	single	sumo	
subroutine-call	activity	single	sumo	
subroutine-call	code	single	wordnet	
subroutine-call	communication	single	sumo	
subroutine-call	computer-instruction	accepted	claude wordnet	
subroutine-call	event	single	sumo	
subroutine-call	information	accepted	sumo wordnet	
subroutine-call	phenomenon	single	sumo	
subroutine-call	procedure	single	sumo	
subroutine-call	universe	single	sumo	
subroutine-call	volition	single	sumo	
subtraction	arithmetic-operation	single	claude	
suffix-tree	trie	accepted	claude-ruling	
summation	arithmetic-operation	single	claude	
summation	computation	accepted	claude wordnet	
supercomputer	artifact	accepted	opencyc sumo wordnet	
supercomputer	computer	accepted	opencyc sumo wikidata wordnet	
supercomputer	device	accepted	opencyc sumo wordnet	
supercomputer	digital-computer	accepted	claude-ruling wordnet	
supercomputer	machine	accepted	wikidata wordnet	
supercomputer	mainframe-computer	accepted	claude opencyc wordnet	
supercomputer	phenomenon	single	sumo	
supercomputer	physical-object	single	wordnet	
supercomputer	product	accepted	opencyc yago	
supercomputer	structure	single	opencyc	
supercomputer	system	single	opencyc	
supercomputer	universe	single	sumo	
supervisory-program	code	accepted	sumo wordnet	
supervisory-program	computer-program	accepted	sumo wordnet	
supervisory-program	information	single	wordnet	
supervisory-program	measure	single	sumo	
supervisory-program	routine	single	sumo	
supervisory-program	signified	single	sumo	
supervisory-program	software	single	wordnet	
supervisory-routine	code	accepted	sumo wordnet	
supervisory-routine	computer-program	single	sumo	
supervisory-routine	information	single	wordnet	
supervisory-routine	measure	single	sumo	
supervisory-routine	routine	single	sumo	
supervisory-routine	signified	single	sumo	
supervisory-routine	software	single	wordnet	
supervisory-routine	subroutine	accepted	claude wordnet	
supervisory-software	code	accepted	sumo wordnet	
supervisory-software	computer-program	single	sumo	
supervisory-software	information	single	wordnet	
supervisory-software	measure	single	sumo	
supervisory-software	routine	single	sumo	
supervisory-software	signified	single	sumo	
supervisory-software	software	accepted	claude wordnet	
svg	image-file-format	accepted	claude-ruling	
svg	xml	accepted	claude-ruling	
swift-language	programming-language	accepted	claude-ruling	
syllable	character-set	single	sumo	
symbol	character-set	single	sumo	
symbolic-link	computer-file	accepted	claude-ruling wikidata	
symbolic-link	data-file	accepted	claude wikidata	
symbolic-link	reference	single	wikidata	
symbolic-link	reference-data-type	dissented	wikidata	
symmetric-key-cryptography	algorithm	dissented	wikidata	
symmetric-key-cryptography	cryptography	accepted	claude-ruling	
synchronous-operation	accomplishment	single	sumo	
synchronous-operation	act	single	sumo	
synchronous-operation	activity	single	sumo	
synchronous-operation	computer-operation	accepted	claude-ruling	
synchronous-operation	data-operation	accepted	claude wordnet	
synchronous-operation	data-processing	single	wordnet	
synchronous-operation	event	single	sumo	
synchronous-operation	phenomenon	single	sumo	
synchronous-operation	procedure	single	sumo	
synchronous-operation	process	single	wordnet	
synchronous-operation	volition	single	sumo	
syntax-checker	code	accepted	sumo wordnet	
syntax-checker	computer-program	accepted	sumo wordnet	
syntax-checker	information	single	wordnet	
syntax-checker	measure	single	sumo	
syntax-checker	routine	single	sumo	
syntax-checker	signified	single	sumo	
syntax-checker	software	single	wordnet	
syntax-error	computer-error	single	wordnet	
syntax-error	event	single	wordnet	
syntax-error	software-error	accepted	claude-ruling wordnet	
system-call	accomplishment	single	sumo	
system-call	act	single	sumo	
system-call	activity	single	sumo	
system-call	code	single	wordnet	
system-call	communication	single	sumo	
system-call	computer-instruction	single	wordnet	
system-call	event	single	sumo	
system-call	information	accepted	sumo wordnet yago	
system-call	phenomenon	single	sumo	
system-call	procedure	single	sumo	
system-call	product	single	yago	
system-call	subroutine	accepted	claude-ruling	
system-call	subroutine-call	accepted	claude wordnet	
system-call	universe	single	sumo	
system-call	volition	single	sumo	
system-crash	attribute	single	sumo	
system-crash	event	single	wordnet	
system-crash	normal	single	sumo	
system-crash	property	single	sumo	
system-crash	trouble	accepted	claude wordnet	
system-error	accomplishment	single	sumo	
system-error	act	single	sumo	
system-error	activity	single	sumo	
system-error	code	single	wordnet	
system-error	communication	single	sumo	
system-error	computer-instruction	accepted	claude wordnet	
system-error	event	single	sumo	
system-error	information	accepted	sumo wordnet	
system-error	phenomenon	single	sumo	
system-error	procedure	single	sumo	
system-error	universe	single	sumo	
system-error	volition	single	sumo	
system-monitoring	activity	accepted	claude-ruling	
system-program	code	accepted	sumo wordnet	
system-program	computer-program	accepted	sumo wordnet	
system-program	information	single	wordnet	
system-program	measure	single	sumo	
system-program	routine	single	sumo	
system-program	signified	single	sumo	
system-program	software	single	wordnet	
systemd	init-system	accepted	claude-ruling	
table-d'hote	menu	single	claude	
tablet-computer	artifact	single	opencyc	
tablet-computer	computer	accepted	opencyc wikidata	
tablet-computer	device	single	opencyc	
tablet-computer	digital-computer	accepted	claude wikidata	
tablet-computer	machine	single	wikidata	
tablet-computer	personal-computer	single	opencyc	
tablet-computer	portable-computer	accepted	claude-ruling wikidata	
tablet-computer	product	accepted	opencyc yago	
tablet-computer	structure	single	opencyc	
tablet-computer	system	single	opencyc	
tagging-program	code	accepted	sumo wordnet	
tagging-program	computer-program	accepted	sumo wordnet	
tagging-program	information	single	wordnet	
tagging-program	measure	single	sumo	
tagging-program	routine	single	sumo	
tagging-program	signified	single	sumo	
tagging-program	software	single	wordnet	
tail-call	subroutine-call	accepted	claude-ruling	
talking-book	artifact	single	wordnet	
talking-book	audio	accepted	sumo wordnet	
talking-book	device	single	wordnet	
talking-book	indication	single	sumo	
talking-book	information	single	sumo	
talking-book	phenomenon	single	sumo	
talking-book	physical-object	accepted	sumo wordnet	
talking-book	recording	single	wordnet	
talking-book	universe	single	sumo	
tar-file-format	archive-file-format	accepted	claude-ruling	
tar-file-format	computer-file	dissented	wikidata	
tar-file-format	data-file	dissented	wikidata	
taxonomy	classification-scheme	accepted	claude wikidata	
taxonomy	information	single	opencyc	
taxonomy	knowledge-organization-system	accepted	claude-ruling	
taxonomy	system	single	opencyc	
technical-debt	concept	accepted	claude-ruling	
technical-documentation	document	accepted	claude-ruling	
telecommunication	communication	accepted	claude-ruling	
telecommunications-engineering	cognition	single	wordnet	
telecommunications-engineering	engineering	accepted	claude wordnet	
telecommunications-engineering	field-of-study	accepted	sumo wordnet	
telecommunications-engineering	signified	single	sumo	
telephony	artifact	accepted	sumo wordnet	
telephony	device	single	sumo	
telephony	phenomenon	single	sumo	
telephony	physical-object	single	wordnet	
telephony	telecommunication	accepted	claude-ruling	
telephony	universe	single	sumo	
temporal-database	database	accepted	claude-ruling wikidata	
terminal	peripheral	accepted	claude wikidata	
terminal-emulation	cognition	single	wordnet	
terminal-emulation	hardware-emulation	accepted	claude-ruling wordnet	
terminal-emulation	method	single	wordnet	
terminal-emulator	application	accepted	claude-ruling	
terminal-emulator	information	single	yago	
terminal-emulator	product	single	yago	
test	activity	accepted	claude-ruling	
test-automation	software-testing	accepted	claude-ruling wikidata	
test-driven-development	software-development-practice	accepted	claude-ruling	
tex	typesetting-system	accepted	claude-ruling	
text-based-user-interface	interface	accepted	claude wikidata	
text-based-user-interface	user-interface	accepted	claude-ruling wikidata	
text-cursor	artifact	single	wordnet	
text-cursor	computer-icon	dissented	wikidata	
text-cursor	concept	single	wikidata	
text-cursor	device	accepted	claude wordnet	
text-cursor	physical-object	single	wordnet	
text-cursor	sign	single	wikidata	
text-cursor	symbol	accepted	claude wikidata	
text-editor	application	accepted	claude-ruling wikidata wordnet	
text-editor	code	accepted	sumo wordnet	
text-editor	computer-program	accepted	sumo wordnet	
text-editor	editor-program	accepted	claude wordnet	
text-editor	information	accepted	opencyc wordnet yago	
text-editor	measure	single	sumo	
text-editor	routine	single	sumo	
text-editor	signified	single	sumo	
text-editor	software	accepted	wikidata wordnet	
text-editor	software-object	single	opencyc	
text-editor	utility-program	single	opencyc	
text-file	computer-file	accepted	claude claude-ruling wikidata wordnet	
text-file	data-file	accepted	wikidata wordnet	
text-file	file-format	dissented	wikidata	
text-file	indication	single	wordnet	
text-file	information	single	wordnet	
text-file	plain-text	dissented	wikidata	
text-file	text	single	wikidata	
text-matching	code	accepted	sumo wordnet	
text-matching	computer-program	accepted	sumo wordnet	
text-matching	information	single	wordnet	
text-matching	measure	single	sumo	
text-matching	routine	single	sumo	
text-matching	signified	single	sumo	
text-matching	software	single	wordnet	
textbook	hard-copy	single	sumo	
tf-idf	quantity	accepted	claude-ruling	
theoretical-computer-science	computer-science	accepted	claude-ruling wikidata	
thin-client	computer	accepted	claude-ruling wikidata	
thin-client	machine	single	wikidata	
thin-client	network-client	accepted	claude wikidata	
thin-client	software	single	wikidata	
three-tier-architecture	software-architecture	accepted	claude-ruling	
threshold-operation	accomplishment	single	sumo	
threshold-operation	act	single	sumo	
threshold-operation	activity	single	sumo	
threshold-operation	computer-operation	accepted	claude-ruling	
threshold-operation	data-operation	accepted	claude wordnet	
threshold-operation	data-processing	single	wordnet	
threshold-operation	event	single	sumo	
threshold-operation	phenomenon	single	sumo	
threshold-operation	procedure	single	sumo	
threshold-operation	process	single	wordnet	
threshold-operation	volition	single	sumo	
throughput	network-performance-measure	accepted	claude-ruling	
tickler	data-file	single	claude	
tiff	image	single	opencyc	
tiff	image-file-format	accepted	claude-ruling	
tiff	information	single	opencyc	
tiff	stream	single	opencyc	
time-complexity	function	single	wikidata	
time-complexity	quantity	accepted	claude-ruling	
time-series-database	database-management-system	accepted	claude-ruling wikidata	
time-series-database	software	single	wikidata	
time-sharing	data-processing	accepted	claude-ruling	
time-sharing	event	single	sumo	
time-sharing	phenomenon	single	sumo	
timetable.communication	schedule	single	claude	
title-bar	indication	single	sumo	
title-bar	information	accepted	sumo wordnet	
title-bar	label	accepted	claude wordnet	
title-bar	phenomenon	single	sumo	
title-bar	physical-object	single	sumo	
title-bar	signal	single	wordnet	
title-bar	symbol	single	wordnet	
title-bar	universe	single	sumo	
toggle-instruction	accomplishment	single	sumo	
toggle-instruction	act	single	sumo	
toggle-instruction	activity	single	sumo	
toggle-instruction	code	single	wordnet	
toggle-instruction	communication	single	sumo	
toggle-instruction	computer-instruction	accepted	claude wordnet	
toggle-instruction	event	single	sumo	
toggle-instruction	information	accepted	sumo wordnet	
toggle-instruction	phenomenon	single	sumo	
toggle-instruction	procedure	single	sumo	
toggle-instruction	universe	single	sumo	
toggle-instruction	volition	single	sumo	
toll-call	long-distance	single	claude	
toml	data-serialization-format	accepted	claude-ruling	
toolchain	programming-tool	accepted	claude-ruling	
topological-ordering	data-processing	accepted	claude-ruling	
touchscreen	artifact	single	opencyc	
touchscreen	data-input-device	accepted	claude-ruling wikidata	
touchscreen	device	single	opencyc	
touchscreen	hardware	single	wikidata	
touchscreen	interface	single	wikidata	
touchscreen	output-device	accepted	claude wikidata	
touchscreen	part	single	opencyc	
touchscreen	peripheral	single	wikidata	
touchscreen	product	single	opencyc	
touchscreen	user-interface	single	wikidata	
trace-program	code	single	wordnet	
trace-program	computer-program	single	wordnet	
trace-program	information	single	wordnet	
trace-program	software	single	wordnet	
trace-program	utility-program	accepted	claude wordnet	
tracing-routine	code	accepted	sumo wordnet	
tracing-routine	computer-program	single	sumo	
tracing-routine	information	single	wordnet	
tracing-routine	measure	single	sumo	
tracing-routine	routine	single	sumo	
tracing-routine	signified	single	sumo	
tracing-routine	software	single	wordnet	
tracing-routine	subroutine	accepted	claude wordnet	
track-to-track-seek-time	quantity	single	sumo	
track-to-track-seek-time	seek-time	accepted	claude-ruling wordnet	
tract	hard-copy	single	sumo	
transaction-atomicity	property	accepted	claude-ruling	
transaction-durability	property	accepted	claude-ruling	
transaction-file	artifact	single	sumo	
transaction-file	computer-file	accepted	claude wordnet	
transaction-file	contract-condition	single	sumo	
transaction-file	data-file	single	wordnet	
transaction-file	indication	accepted	sumo wordnet	
transaction-file	information	accepted	sumo wordnet	
transaction-file	line-of-text	single	sumo	
transaction-file	phenomenon	single	sumo	
transaction-file	physical-object	single	sumo	
transaction-file	text	single	sumo	
transaction-file	universe	single	sumo	
transaction-isolation	property	accepted	claude-ruling	
transcription	recording	single	claude	
transitive-closure	concept	accepted	claude-ruling	
transitive-reduction	concept	accepted	claude-ruling	
translator-program	code	accepted	sumo wordnet	
translator-program	computer-program	accepted	sumo wordnet	
translator-program	information	single	wordnet	
translator-program	measure	single	sumo	
translator-program	routine	single	sumo	
translator-program	signified	single	sumo	
translator-program	software	single	wordnet	
transmission-control-protocol	attribute	single	sumo	
transmission-control-protocol	communications-protocol	accepted	claude wordnet	
transmission-control-protocol	information	single	wordnet	
transmission-control-protocol	normal	single	sumo	
transmission-control-protocol	property	single	sumo	
transmission-control-protocol	transport-layer-protocol	accepted	claude-ruling	
transmission-control-protocol-internet-protocol	attribute	single	sumo	
transmission-control-protocol-internet-protocol	communications-protocol	accepted	claude wordnet	
transmission-control-protocol-internet-protocol	information	single	wordnet	
transmission-control-protocol-internet-protocol	normal	single	sumo	
transmission-control-protocol-internet-protocol	property	single	sumo	
transport-layer	concept	accepted	claude-ruling	
transport-layer-security	cryptographic-protocol	accepted	claude-ruling	
tree-data-structure	data-structure	accepted	claude-ruling wikidata	
tree-structure	hierarchy	accepted	claude-ruling	
trie	tree-data-structure	accepted	claude-ruling	
triplestore	database	single	wikidata	
triplestore	database-management-system	accepted	claude-ruling	
triplestore	graph-database	accepted	claude wikidata	
triplestore	information	single	yago	
triplestore	product	single	yago	
triplestore	software	accepted	claude wikidata	
trojan-horse-malware	code	accepted	sumo wordnet	
trojan-horse-malware	computer-program	accepted	sumo wordnet	
trojan-horse-malware	information	single	wordnet	
trojan-horse-malware	malware	accepted	claude wikidata wordnet	
trojan-horse-malware	measure	single	sumo	
trojan-horse-malware	routine	single	sumo	
trojan-horse-malware	signified	single	sumo	
trojan-horse-malware	software	accepted	wikidata wordnet	
truetype	font-file-format	accepted	claude-ruling	
turing-machine	artifact	accepted	sumo wordnet	
turing-machine	computer	accepted	claude wordnet	
turing-machine	device	accepted	sumo wordnet	
turing-machine	machine	accepted	sumo wordnet	
turing-machine	machinery	single	sumo	
turing-machine	model-of-computation	accepted	claude-ruling	
turing-machine	phenomenon	single	sumo	
turing-machine	physical-object	single	wordnet	
turing-machine	universe	single	sumo	
turtle-syntax	n-triples	dissented	wikidata	
turtle-syntax	rdf-serialization-format	accepted	claude-ruling	
two-phase-commit	consensus-algorithm	accepted	claude-ruling	
twos-complement	code	accepted	claude-ruling	
type-class	type-system	accepted	claude-ruling	
type-inference	data-processing	accepted	claude-ruling	
type-inference	type-system	accepted	claude wikidata	
type-polymorphism	property	accepted	claude-ruling	
type-system	concept	accepted	claude-ruling	
typescript	programming-language	accepted	claude-ruling	
ubuntu	linux-distribution	accepted	claude-ruling	
uefi	firmware	accepted	claude-ruling	
uefi	technical-standard	accepted	claude-ruling	
undefined-behavior	property	accepted	claude-ruling	
unformatted-capacity	quantity	single	sumo	
unformatted-capacity	storage-capacity	accepted	claude-ruling wordnet	
unicode	character-encoding	accepted	claude-ruling	
unicode	technical-standard	accepted	claude-ruling	
unicode-block	character-set	accepted	claude-ruling	
unicode-block	information	single	yago	
unicode-block	product	single	yago	
uniform-resource-identifier	identifier	accepted	claude-ruling	
uniform-resource-identifier	information	single	opencyc	
uniform-resource-name	identifier	single	wikidata	
uniform-resource-name	information	single	wikidata	
uniform-resource-name	persistent-identifier	accepted	claude wikidata	
uniform-resource-name	uniform-resource-identifier	accepted	claude wikidata	
unit-testing	software-testing	accepted	claude-ruling wikidata	
universally-unique-identifier	identifier	accepted	claude-ruling	
unix	code	single	wordnet	
unix	information	accepted	wordnet yago	
unix	operating-system	accepted	claude claude-ruling wordnet	
unix	product	single	yago	
unix	software	single	wordnet	
unix-like	information	single	yago	
unix-like	operating-system	accepted	claude-ruling wikidata	
unix-like	product	single	yago	
unix-like	software	single	wikidata	
unix-pipeline	data-processing-technique	accepted	claude-ruling	
unix-shell	command-line-interface	accepted	claude-ruling	
unix-shell	information	accepted	opencyc yago	
unix-shell	product	single	yago	
unix-shell	program-interpreter	accepted	claude-ruling	
unix-shell	software	accepted	claude wikidata	
unix-shell	software-object	single	opencyc	
unstratified-language	information	accepted	sumo wordnet	
unstratified-language	language	accepted	sumo wordnet	
unstratified-language	line-of-text	single	sumo	
unstratified-language	phenomenon	single	sumo	
unstratified-language	programming-language	accepted	claude wordnet	
unstratified-language	universe	single	sumo	
upper-ontology	computational-ontology	accepted	claude-ruling wikidata	
upper-ontology	database	single	wikidata	
upper-ontology	knowledge-base	single	wikidata	
url	code	single	wordnet	
url	computer-address	accepted	claude wordnet	
url	information	accepted	opencyc wordnet	
url	uniform-resource-identifier	accepted	claude-ruling opencyc wikidata	
usability	software-quality-attribute	accepted	claude-ruling	
usb	computer-bus	accepted	claude-ruling	
usb	technical-standard	accepted	claude-ruling	
user-datagram-protocol	transport-layer-protocol	accepted	claude-ruling	
user-experience	concept	accepted	claude-ruling	
user-interface	interface	accepted	claude-ruling	
utf-8	character-encoding	accepted	claude-ruling	
utility-program	code	single	wordnet	
utility-program	computer-program	accepted	claude wordnet	
utility-program	information	accepted	opencyc wordnet	
utility-program	software	single	wordnet	
utility-program	software-object	single	opencyc	
utility-routine	code	accepted	sumo wordnet	
utility-routine	computer-program	single	sumo	
utility-routine	information	single	wordnet	
