sub	sup	status	for	against
registered-nurse	organism	single	wordnet	
registered-nurse	person	single	wordnet	
registered-nurse	physical-object	single	wordnet	
registered-nurse	professional	accepted	opencyc wordnet	
registered-nurse	property	single	sumo	
registered-nurse	structure	single	opencyc	
registered-nurse	system	single	opencyc	
registered-nurse	vertebrate	single	opencyc	
registered-nurse	worker	single	opencyc	
rehabilitation	physical-therapy	accepted	claude wordnet	
reiter's-syndrome	cognition	single	wordnet	
reiter's-syndrome	event	single	sumo	
reiter's-syndrome	evidence	single	wordnet	
reiter's-syndrome	phenomenon	single	sumo	
reiter's-syndrome	symptom	single	wordnet	
reiter's-syndrome	syndrome	accepted	claude wordnet	
reliance	quack	single	sumo	
renovation	quack	single	sumo	
reputation	quack	single	sumo	
resection	accomplishment	single	sumo	
resection	act	accepted	sumo wordnet	
resection	action	single	opencyc	
resection	activity	accepted	sumo wordnet	
resection	event	accepted	opencyc sumo wordnet	
resection	operation	accepted	sumo wordnet	
resection	phenomenon	single	sumo	
resection	procedure	accepted	sumo wordnet	
resection	situation	single	opencyc	
resection	therapy	single	sumo	
resection	volition	single	sumo	
resource	quack	single	sumo	
respiratory-disease	attribute	accepted	sumo wordnet	
respiratory-disease	condition	single	wordnet	
respiratory-disease	disease	accepted	claude wordnet	
respiratory-disease	event	single	opencyc	
respiratory-disease	illness	accepted	opencyc wordnet	
respiratory-disease	property	single	sumo	
respiratory-disease	situation	single	opencyc	
respiratory-disease	state	single	wordnet	
respiratory-disease	symptomatic-effect	single	sumo	
respiratory-tract-infection	attribute	accepted	sumo wordnet	
respiratory-tract-infection	condition	accepted	claude wordnet	
respiratory-tract-infection	infection	dissented	wikidata	
respiratory-tract-infection	property	single	sumo	
respiratory-tract-infection	state	single	wordnet	
respiratory-tract-infection	symptomatic-effect	single	sumo	
restless-legs-syndrome	cognition	single	wordnet	
restless-legs-syndrome	event	accepted	opencyc sumo	
restless-legs-syndrome	evidence	single	wordnet	
restless-legs-syndrome	illness	single	opencyc	
restless-legs-syndrome	phenomenon	single	sumo	
restless-legs-syndrome	situation	single	opencyc	
restless-legs-syndrome	symptom	single	wordnet	
restless-legs-syndrome	syndrome	accepted	claude wordnet	
reverse	quack	single	sumo	
reye's-syndrome	attribute	single	wordnet	
reye's-syndrome	cognition	single	wordnet	
reye's-syndrome	condition	accepted	claude wordnet	
reye's-syndrome	event	single	sumo	
reye's-syndrome	evidence	single	wordnet	
reye's-syndrome	phenomenon	single	sumo	
reye's-syndrome	state	single	wordnet	
reye's-syndrome	symptom	single	wordnet	
reye's-syndrome	syndrome	accepted	claude wordnet	
rhabdomyosarcoma	attribute	accepted	sumo wordnet	
rhabdomyosarcoma	cancer	single	wordnet	
rhabdomyosarcoma	condition	single	wordnet	
rhabdomyosarcoma	disease	single	wordnet	
rhabdomyosarcoma	illness	single	wordnet	
rhabdomyosarcoma	malignancy	single	wordnet	
rhabdomyosarcoma	property	single	sumo	
rhabdomyosarcoma	sarcoma	accepted	claude wordnet	
rhabdomyosarcoma	state	single	wordnet	
rhabdomyosarcoma	symptomatic-effect	single	sumo	
rhabdomyosarcoma	tissue-growth	single	wordnet	
rhabdomyosarcoma	tumor	single	wordnet	
rheumatism	attribute	accepted	sumo wordnet	
rheumatism	condition	single	wordnet	
rheumatism	disease	accepted	claude wordnet	
rheumatism	event	single	opencyc	
rheumatism	illness	accepted	opencyc wordnet	
rheumatism	property	single	sumo	
rheumatism	situation	single	opencyc	
rheumatism	state	single	wordnet	
rheumatism	symptomatic-effect	single	sumo	
rheumatologist	adult	accepted	opencyc wordnet	
rheumatologist	agent	single	wordnet	
rheumatologist	attribute	single	sumo	
rheumatologist	doctor	accepted	opencyc wikidata wordnet	
rheumatologist	human	single	opencyc	
rheumatologist	internist	accepted	claude wikidata	
rheumatologist	mammal	single	opencyc	
rheumatologist	medical-practitioner	single	wordnet	
rheumatologist	medical-specialist	accepted	wikidata wordnet	
rheumatologist	organism	single	wordnet	
rheumatologist	person	single	wordnet	
rheumatologist	physical-object	single	wordnet	
rheumatologist	professional	accepted	opencyc wordnet	
rheumatologist	property	single	sumo	
rheumatologist	structure	single	opencyc	
rheumatologist	system	single	opencyc	
rheumatologist	vertebrate	single	opencyc	
rheumatologist	worker	single	opencyc	
rheumatology	cognition	single	wordnet	
rheumatology	field-of-study	accepted	sumo wordnet	
rheumatology	medical-specialty	accepted	claude wikidata wordnet	
rheumatology	medicine	accepted	wikidata wordnet	
rheumatology	natural-science	single	wordnet	
rheumatology	practice-of-medicine	dissented	wikidata	
rheumatology	science	single	wordnet	
rheumatology	signified	single	sumo	
rhinolaryngology	cognition	single	wordnet	
rhinolaryngology	field-of-study	accepted	sumo wordnet	
rhinolaryngology	medical-specialty	accepted	claude wordnet	
rhinolaryngology	medicine	single	wordnet	
rhinolaryngology	natural-science	single	wordnet	
rhinolaryngology	science	single	wordnet	
rhinolaryngology	signified	single	sumo	
rhinoplasty	accomplishment	single	sumo	
rhinoplasty	act	accepted	sumo wordnet	
rhinoplasty	activity	accepted	sumo wordnet	
rhinoplasty	event	accepted	sumo wordnet	
rhinoplasty	face-lift	dissented	wordnet	
rhinoplasty	operation	accepted	sumo wikidata wordnet	
rhinoplasty	phenomenon	single	sumo	
rhinoplasty	plastic-surgery	accepted	claude-ruling wordnet	
rhinoplasty	procedure	accepted	sumo wordnet	
rhinoplasty	therapy	accepted	sumo wikidata	
rhinoplasty	volition	single	sumo	
rhinorrhea	cognition	single	wordnet	
rhinorrhea	event	single	sumo	
rhinorrhea	evidence	single	wordnet	
rhinorrhea	phenomenon	single	sumo	
rhinorrhea	symptom	accepted	claude wordnet	
rhinoscope	artifact	accepted	sumo wordnet	
rhinoscope	device	accepted	sumo wordnet	
rhinoscope	endoscope	accepted	claude wikidata	
rhinoscope	instrument	accepted	claude wordnet	
rhinoscope	phenomenon	single	sumo	
rhinoscope	physical-object	single	wordnet	
rhinoscope	universe	single	sumo	
rhinotomy	accomplishment	single	sumo	
rhinotomy	act	accepted	sumo wordnet	
rhinotomy	activity	accepted	sumo wordnet	
rhinotomy	event	accepted	sumo wordnet	
rhinotomy	operation	accepted	sumo wikidata wordnet	
rhinotomy	phenomenon	single	sumo	
rhinotomy	procedure	accepted	sumo wordnet	
rhinotomy	therapy	accepted	sumo wikidata	
rhinotomy	volition	single	sumo	
rhizotomy	accomplishment	single	sumo	
rhizotomy	act	accepted	sumo wordnet	
rhizotomy	activity	accepted	sumo wordnet	
rhizotomy	event	accepted	sumo wordnet	
rhizotomy	operation	accepted	sumo wordnet	
rhizotomy	phenomenon	single	sumo	
rhizotomy	procedure	accepted	sumo wordnet	
rhizotomy	therapy	single	sumo	
rhizotomy	volition	single	sumo	
rift-valley-fever	attribute	single	wordnet	
rift-valley-fever	condition	single	wordnet	
rift-valley-fever	event	single	opencyc	
rift-valley-fever	hemorrhagic-fever	accepted	claude wordnet	
rift-valley-fever	illness	single	opencyc	
rift-valley-fever	situation	single	opencyc	
rift-valley-fever	state	single	wordnet	
rift-valley-fever	viral-infection	accepted	opencyc wordnet	
risk	quack	single	sumo	
robotic-telesurgery	accomplishment	single	sumo	
robotic-telesurgery	act	accepted	sumo wordnet	
robotic-telesurgery	activity	accepted	sumo wordnet	
robotic-telesurgery	event	accepted	sumo wordnet	
robotic-telesurgery	microsurgery	accepted	claude wordnet	
robotic-telesurgery	operation	accepted	sumo wordnet	
robotic-telesurgery	phenomenon	single	sumo	
robotic-telesurgery	procedure	accepted	sumo wordnet	
robotic-telesurgery	therapy	single	sumo	
robotic-telesurgery	volition	single	sumo	
rope-burn	abrasion	accepted	claude wordnet	
rope-burn	attribute	single	wordnet	
rope-burn	condition	single	wordnet	
rope-burn	event	single	sumo	
rope-burn	injury	accepted	sumo wordnet	
rope-burn	phenomenon	single	sumo	
rope-burn	state	single	wordnet	
rope-burn	wound	single	wordnet	
rubbish	quack	single	sumo	
rubefacient	agent	single	wordnet	
rubefacient	drug	accepted	wikidata wordnet	
rubefacient	material	single	sumo	
rubefacient	medication	accepted	claude wikidata wordnet	
rubefacient	phenomenon	single	sumo	
rubefacient	substance	accepted	sumo wordnet	
rubefacient	universe	single	sumo	
sabin-vaccine	antigen	single	wordnet	
sabin-vaccine	material	single	sumo	
sabin-vaccine	phenomenon	single	sumo	
sabin-vaccine	poliovirus-vaccine	accepted	claude wordnet	
sabin-vaccine	substance	accepted	sumo wordnet	
sabin-vaccine	universe	single	sumo	
saddle-sore	attribute	accepted	sumo wordnet	
saddle-sore	chafing-sore	accepted	claude wordnet	
saddle-sore	condition	single	wordnet	
saddle-sore	property	single	sumo	
saddle-sore	sore	single	wordnet	
saddle-sore	state	single	wordnet	
saddle-sore	symptomatic-effect	single	sumo	
safety	quack	single	sumo	
salk-vaccine	antigen	single	wordnet	
salk-vaccine	material	single	sumo	
salk-vaccine	phenomenon	single	sumo	
salk-vaccine	poliovirus-vaccine	accepted	claude wordnet	
salk-vaccine	substance	accepted	sumo wordnet	
salk-vaccine	universe	single	sumo	
salpingectomy	ablation	accepted	claude wordnet	
salpingectomy	act	single	wordnet	
salpingectomy	activity	single	wordnet	
salpingectomy	event	accepted	sumo wordnet	
salpingectomy	operation	single	wordnet	
salpingectomy	phenomenon	single	sumo	
salpingectomy	procedure	single	wordnet	
salpingectomy	visit	single	sumo	
salvation	quack	single	sumo	
sanatorium	address	single	sumo	
sanatorium	artifact	accepted	sumo wordnet	
sanatorium	building	single	wordnet	
sanatorium	development	single	sumo	
sanatorium	hospital	accepted	sumo wordnet	
sanatorium	organization	single	yago	
sanatorium	phenomenon	single	sumo	
sanatorium	physical-object	single	wordnet	
sanatorium	place	accepted	sumo yago	
sanatorium	structure	single	wordnet	
sanatorium	universe	single	sumo	
sandfly-fever	attribute	accepted	sumo wordnet	
sandfly-fever	condition	single	wordnet	
sandfly-fever	disease	accepted	claude wordnet	
sandfly-fever	illness	single	wordnet	
sandfly-fever	property	single	sumo	
sandfly-fever	state	single	wordnet	
sandfly-fever	symptomatic-effect	single	sumo	
sapremia	attribute	accepted	sumo wordnet	
sapremia	condition	single	wordnet	
sapremia	property	single	sumo	
sapremia	sepsis	accepted	claude wordnet	
sapremia	state	single	wordnet	
sapremia	symptomatic-effect	single	sumo	
sarcasm	quack	single	sumo	
sarcoma	attribute	accepted	sumo wordnet	
sarcoma	cancer	accepted	claude wordnet	
sarcoma	condition	single	wordnet	
sarcoma	disease	single	wordnet	
sarcoma	illness	single	wordnet	
sarcoma	malignancy	single	wordnet	
sarcoma	property	single	sumo	
sarcoma	state	single	wordnet	
sarcoma	symptomatic-effect	single	sumo	
sarcoma	tissue-growth	single	wordnet	
sarcoma	tumor	single	wordnet	
scabies	attribute	accepted	sumo wordnet	
scabies	condition	accepted	claude wordnet	
scabies	event	single	opencyc	
scabies	illness	single	opencyc	
scabies	property	single	sumo	
scabies	situation	single	opencyc	
scabies	state	single	wordnet	
scabies	symptomatic-effect	single	sumo	
scald	attribute	single	wordnet	
scald	burn	accepted	claude wordnet	
scald	condition	single	wordnet	
scald	event	single	sumo	
scald	injury	accepted	sumo wordnet	
scald	phenomenon	single	sumo	
scald	state	single	wordnet	
scalenus-syndrome	cognition	single	wordnet	
scalenus-syndrome	event	single	sumo	
scalenus-syndrome	evidence	single	wordnet	
scalenus-syndrome	phenomenon	single	sumo	
scalenus-syndrome	symptom	single	wordnet	
scalenus-syndrome	syndrome	accepted	claude wordnet	
scalpel	artifact	accepted	opencyc sumo wikidata wordnet	
scalpel	device	accepted	opencyc sumo wordnet	
scalpel	equipment	single	wikidata	
scalpel	hardware	single	opencyc	
scalpel	instrument	single	wordnet	
scalpel	knife	accepted	opencyc wikidata wordnet	
scalpel	phenomenon	single	sumo	
scalpel	physical-object	accepted	wikidata wordnet	
scalpel	surgical-instrument	single	wordnet	
scalpel	surgical-knife	accepted	claude wordnet	
scalpel	tool	accepted	opencyc wikidata wordnet	
scalpel	universe	single	sumo	
scandal	quack	single	sumo	
scar	cognition	single	wordnet	
scar	evidence	single	wordnet	
scar	phenomenon	single	sumo	
scar	physical-object	single	sumo	
scar	structure	single	opencyc	
scar	symptom	accepted	claude wordnet	
scar	system	single	opencyc	
scar	tissue	accepted	claude wikidata	
scar	universe	single	sumo	
scatology	accomplishment	single	sumo	
scatology	act	accepted	sumo wordnet	
scatology	activity	accepted	sumo wordnet	
scatology	event	accepted	sumo wordnet	
scatology	information	single	sumo	
scatology	medical-procedure	accepted	claude-ruling	
scatology	phenomenon	single	sumo	
scatology	procedure	single	sumo	
scatology	search	single	sumo	
scatology	universe	single	sumo	
scatology	volition	single	sumo	
scatology	work	dissented	wordnet	
scheduling-conflict	quack	single	sumo	
schistosomiasis	attribute	accepted	sumo wordnet	
schistosomiasis	condition	accepted	claude wordnet	
schistosomiasis	event	single	opencyc	
schistosomiasis	illness	single	opencyc	
schistosomiasis	property	single	sumo	
schistosomiasis	situation	single	opencyc	
schistosomiasis	state	single	wordnet	
schistosomiasis	symptomatic-effect	single	sumo	
schizophrenia	attribute	accepted	sumo wordnet	
schizophrenia	condition	single	wordnet	
schizophrenia	event	single	opencyc	
schizophrenia	illness	single	opencyc	
schizophrenia	inclination	single	sumo	
schizophrenia	mentality	single	sumo	
schizophrenia	property	single	sumo	
schizophrenia	psychosis	accepted	wikidata wordnet	
schizophrenia	situation	single	opencyc	
schizophrenia	state	single	wordnet	
schizophrenia	symptomatic-effect	single	sumo	
schizophrenia	trait	single	sumo	
scope	quack	single	sumo	
scorch-burn	attribute	single	wordnet	
scorch-burn	burn	accepted	claude wordnet	
scorch-burn	condition	single	wordnet	
scorch-burn	event	single	sumo	
scorch-burn	injury	accepted	sumo wordnet	
scorch-burn	phenomenon	single	sumo	
scorch-burn	state	single	wordnet	
scrub-nurse	adult	single	wordnet	
scrub-nurse	agent	single	wordnet	
scrub-nurse	attribute	single	sumo	
scrub-nurse	nurse	accepted	claude wordnet	
scrub-nurse	organism	single	wordnet	
scrub-nurse	person	single	wordnet	
scrub-nurse	physical-object	single	wordnet	
scrub-nurse	professional	single	wordnet	
scrub-nurse	property	single	sumo	
second-degree-burn	attribute	single	wordnet	
second-degree-burn	burn	accepted	claude wordnet	
second-degree-burn	condition	single	wordnet	
second-degree-burn	event	single	sumo	
second-degree-burn	injury	accepted	sumo wordnet	
second-degree-burn	phenomenon	single	sumo	
second-degree-burn	state	single	wordnet	
secret	quack	single	sumo	
sedation	accomplishment	single	sumo	
sedation	act	accepted	sumo wordnet	
sedation	activity	accepted	sumo wordnet	
sedation	drug-administration	accepted	claude wordnet	
sedation	event	accepted	sumo wordnet	
sedation	medicating	single	wordnet	
sedation	phenomenon	single	sumo	
sedation	procedure	single	sumo	
sedation	tending	single	wordnet	
sedation	therapy	accepted	sumo wordnet	
sedation	volition	single	sumo	
sedation	work	single	wordnet	
sedative	agent	single	wordnet	
sedative	drug	single	wordnet	
sedative	medication	accepted	claude wordnet	
sedative	medicine	single	opencyc	
sedative	substance	single	wordnet	
self-analysis	accomplishment	single	sumo	
self-analysis	act	accepted	sumo wordnet	
self-analysis	activity	accepted	sumo wordnet	
self-analysis	event	accepted	sumo wordnet	
self-analysis	phenomenon	single	sumo	
self-analysis	procedure	single	sumo	
self-analysis	psychotherapy-treatment	accepted	claude wordnet	
self-analysis	tending	single	wordnet	
self-analysis	therapy	accepted	sumo wordnet	
self-analysis	volition	single	sumo	
self-analysis	work	single	wordnet	
seminoma	attribute	accepted	sumo wordnet	
seminoma	cancer	single	wordnet	
seminoma	carcinoma	accepted	claude wordnet	
seminoma	condition	single	wordnet	
seminoma	disease	single	wordnet	
seminoma	illness	single	wordnet	
seminoma	malignancy	single	wordnet	
seminoma	property	single	sumo	
seminoma	state	single	wordnet	
seminoma	symptomatic-effect	single	sumo	
seminoma	tissue-growth	single	wordnet	
seminoma	tumor	single	wordnet	
senile-dementia	attribute	accepted	sumo wordnet	
senile-dementia	condition	single	wordnet	
senile-dementia	dementia	accepted	claude wordnet	
senile-dementia	inclination	single	sumo	
senile-dementia	insanity	single	wordnet	
senile-dementia	mentality	single	sumo	
senile-dementia	property	single	sumo	
senile-dementia	state	single	wordnet	
senile-dementia	symptomatic-effect	single	sumo	
senile-dementia	trait	single	sumo	
sepsis	attribute	accepted	sumo wordnet	
sepsis	condition	accepted	claude wordnet	
sepsis	property	single	sumo	
sepsis	state	single	wordnet	
sepsis	symptomatic-effect	single	sumo	
septectomy	ablation	accepted	claude wordnet	
septectomy	accomplishment	single	sumo	
septectomy	act	accepted	sumo wordnet	
septectomy	activity	accepted	sumo wordnet	
septectomy	event	accepted	sumo wordnet	
septectomy	operation	accepted	sumo wordnet	
septectomy	phenomenon	single	sumo	
septectomy	procedure	accepted	sumo wordnet	
septectomy	therapy	single	sumo	
septectomy	volition	single	sumo	
serology	cognition	single	wordnet	
serology	field-of-study	accepted	sumo wordnet	
serology	medicine	accepted	claude wordnet	
serology	natural-science	single	wordnet	
serology	science	single	wordnet	
serology	signified	single	sumo	
severity	quack	single	sumo	
sex-change-operation	accomplishment	single	sumo	
sex-change-operation	act	accepted	sumo wordnet	
sex-change-operation	activity	accepted	sumo wordnet	
sex-change-operation	event	accepted	sumo wordnet	
sex-change-operation	operation	accepted	sumo wordnet	
sex-change-operation	phenomenon	single	sumo	
sex-change-operation	procedure	accepted	sumo wordnet	
sex-change-operation	therapy	single	sumo	
sex-change-operation	volition	single	sumo	
shipping-fever	animal-disease	accepted	claude wordnet	
shipping-fever	attribute	accepted	sumo wordnet	
shipping-fever	blood-poisoning	accepted	claude wordnet	
shipping-fever	condition	single	wordnet	
shipping-fever	disease	single	wordnet	
shipping-fever	illness	single	wordnet	
shipping-fever	property	single	sumo	
shipping-fever	sepsis	single	wordnet	
shipping-fever	state	single	wordnet	
shipping-fever	symptomatic-effect	single	sumo	
shirodkar's-operation	act	single	wordnet	
shirodkar's-operation	activity	single	wordnet	
shirodkar's-operation	event	accepted	sumo wordnet	
shirodkar's-operation	operation	accepted	claude wordnet	
shirodkar's-operation	phenomenon	single	sumo	
shirodkar's-operation	procedure	single	wordnet	
shock	catatonic-schizophrenia	dissented	wikidata	
shock	clinical-sign	dissented	wikidata	
shock-therapy	accomplishment	single	sumo	
shock-therapy	act	accepted	sumo wordnet	
shock-therapy	activity	accepted	sumo wordnet	
shock-therapy	event	accepted	sumo wordnet	
shock-therapy	phenomenon	single	sumo	
shock-therapy	procedure	single	sumo	
shock-therapy	tending	single	wordnet	
shock-therapy	therapy	accepted	sumo wordnet	
shock-therapy	volition	single	sumo	
shock-therapy	work	single	wordnet	
shortwave-diathermy-machine	artifact	accepted	sumo wordnet	
shortwave-diathermy-machine	device	accepted	sumo wordnet	
shortwave-diathermy-machine	diathermy-machine	accepted	claude wordnet	
shortwave-diathermy-machine	instrument	single	wordnet	
shortwave-diathermy-machine	machine	single	sumo	
shortwave-diathermy-machine	machinery	single	sumo	
shortwave-diathermy-machine	phenomenon	single	sumo	
shortwave-diathermy-machine	physical-object	single	wordnet	
shortwave-diathermy-machine	universe	single	sumo	
sigmoidectomy	ablation	accepted	claude wordnet	
sigmoidectomy	act	single	wordnet	
sigmoidectomy	activity	single	wordnet	
sigmoidectomy	event	accepted	sumo wordnet	
sigmoidectomy	operation	single	wordnet	
sigmoidectomy	phenomenon	single	sumo	
sigmoidectomy	procedure	single	wordnet	
sigmoidectomy	visit	single	sumo	
sigmoidoscope	artifact	accepted	sumo wordnet	
sigmoidoscope	device	accepted	sumo wordnet	
sigmoidoscope	endoscope	accepted	claude wordnet	
sigmoidoscope	instrument	single	wordnet	
sigmoidoscope	phenomenon	single	sumo	
sigmoidoscope	physical-object	single	wordnet	
sigmoidoscope	universe	single	sumo	
similarity	quack	single	sumo	
simple-fracture	attribute	single	wordnet	
simple-fracture	condition	single	wordnet	
simple-fracture	event	single	sumo	
simple-fracture	fracture	accepted	claude wordnet	
simple-fracture	injury	accepted	sumo wordnet	
simple-fracture	phenomenon	single	sumo	
simple-fracture	state	single	wordnet	
simple-mastectomy	ablation	single	wordnet	
simple-mastectomy	act	single	wordnet	
simple-mastectomy	activity	single	wordnet	
simple-mastectomy	event	accepted	sumo wordnet	
simple-mastectomy	mastectomy	accepted	claude wordnet	
simple-mastectomy	operation	single	wordnet	
simple-mastectomy	phenomenon	single	sumo	
simple-mastectomy	procedure	single	wordnet	
simple-mastectomy	visit	single	sumo	
simplicity	quack	single	sumo	
sin	quack	single	sumo	
situation	quack	single	sumo	
skin-cancer	attribute	accepted	sumo wordnet	
skin-cancer	cancer	single	wordnet	
skin-cancer	carcinoma	accepted	claude wordnet	
skin-cancer	condition	single	wordnet	
skin-cancer	disease	single	wordnet	
skin-cancer	event	single	opencyc	
skin-cancer	illness	accepted	opencyc wordnet	
skin-cancer	malignancy	single	wordnet	
skin-cancer	property	single	sumo	
skin-cancer	situation	single	opencyc	
skin-cancer	state	single	wordnet	
skin-cancer	symptomatic-effect	single	sumo	
skin-cancer	tissue-growth	single	wordnet	
skin-cancer	tumor	single	wordnet	
skin-disease	attribute	accepted	sumo wordnet	
skin-disease	condition	single	wordnet	
skin-disease	disease	accepted	claude wordnet	
skin-disease	illness	single	wordnet	
skin-disease	property	single	sumo	
skin-disease	state	single	wordnet	
skin-disease	symptomatic-effect	single	sumo	
skin-eruption	cognition	single	wordnet	
skin-eruption	event	single	sumo	
skin-eruption	evidence	single	wordnet	
skin-eruption	phenomenon	single	sumo	
skin-eruption	symptom	accepted	claude wordnet	
skin-wale	attribute	single	wordnet	
skin-wale	condition	single	wordnet	
skin-wale	event	single	sumo	
skin-wale	injury	accepted	sumo wordnet	
skin-wale	phenomenon	single	sumo	
skin-wale	state	single	wordnet	
snake-oil	amateur	single	sumo	
snake-oil	ambiance	single	sumo	
snake-oil	attribute	single	sumo	
snake-oil	circumstance	single	sumo	
snake-oil	civilisation	single	sumo	
snake-oil	crowd	single	sumo	
snake-oil	custom	single	sumo	
snake-oil	danger	single	sumo	
snake-oil	expert	single	sumo	
snake-oil	freedom	single	sumo	
snake-oil	hero	single	sumo	
snake-oil	lap	single	sumo	
snake-oil	literary-works	single	sumo	
snake-oil	normal	single	sumo	
snake-oil	part	single	wordnet	
snake-oil	point-of-view	single	sumo	
snake-oil	practice	single	sumo	
snake-oil	property	single	sumo	
snake-oil	quack	single	sumo	
snake-oil	society	single	sumo	
snake-oil	status	single	sumo	
snake-oil	substance	accepted	claude wordnet	
snake-oil	tension	single	sumo	
snake-oil	way	single	sumo	
snakebite	attribute	single	wordnet	
snakebite	bite-wound	accepted	claude wordnet	
snakebite	condition	single	wordnet	
snakebite	event	single	sumo	
snakebite	injury	accepted	sumo wordnet	
snakebite	phenomenon	single	sumo	
snakebite	state	single	wordnet	
snakebite	wound	single	wordnet	
sneeze	clinical-sign	accepted	claude wikidata	
sneeze	cognition	single	wordnet	
sneeze	event	single	sumo	
sneeze	evidence	single	wordnet	
sneeze	phenomenon	single	sumo	
sneeze	process	accepted	claude wordnet	
sneeze	symptom	accepted	wikidata wordnet	
snub	quack	single	sumo	
solidarity	quack	single	sumo	
solution	quack	single	sumo	
soothing-syrup	agent	single	wordnet	
soothing-syrup	drug	single	wordnet	
soothing-syrup	material	single	sumo	
soothing-syrup	medication	accepted	claude wordnet	
soothing-syrup	phenomenon	single	sumo	
soothing-syrup	substance	accepted	sumo wordnet	
soothing-syrup	universe	single	sumo	
sore	attribute	accepted	sumo wordnet	
sore	condition	accepted	claude wordnet	
sore	property	single	sumo	
sore	state	single	wordnet	
sore	symptomatic-effect	single	sumo	
space-medicine	cognition	single	wordnet	
space-medicine	field-of-study	accepted	sumo wordnet	
space-medicine	medical-specialty	accepted	claude wordnet	
space-medicine	medicine	single	wordnet	
space-medicine	natural-science	single	wordnet	
space-medicine	science	single	wordnet	
space-medicine	signified	single	sumo	
spasm	act	dissented	wordnet	
spasm	clinical-sign	accepted	claude wikidata	
spasm	event	accepted	sumo wordnet	
spasm	phenomenon	single	sumo	
spasm	symptom	accepted	claude-ruling	
spaying	act	single	wordnet	
spaying	activity	single	wordnet	
spaying	event	accepted	sumo wordnet	
spaying	neutering	accepted	claude wordnet	
spaying	operation	single	wordnet	
spaying	phenomenon	single	sumo	
spaying	procedure	single	wordnet	
spaying	surgical-sterilization	single	wordnet	
specific-remedy	agent	single	wordnet	
specific-remedy	drug	single	wordnet	
specific-remedy	material	single	sumo	
specific-remedy	medication	accepted	claude wordnet	
specific-remedy	phenomenon	single	sumo	
specific-remedy	substance	accepted	sumo wordnet	
specific-remedy	universe	single	sumo	
spectinomycin	agent	single	wordnet	
spectinomycin	antibacterial	accepted	claude wordnet	
spectinomycin	drug	single	wordnet	
spectinomycin	material	single	sumo	
spectinomycin	medication	single	wordnet	
spectinomycin	phenomenon	single	sumo	
spectinomycin	substance	accepted	sumo wordnet	
spectinomycin	universe	single	sumo	
spectrum	quack	single	sumo	
speculum	artifact	accepted	opencyc sumo wordnet	
speculum	device	accepted	opencyc sumo wordnet	
speculum	hardware	single	opencyc	
speculum	instrument	accepted	claude wordnet	
speculum	phenomenon	single	sumo	
speculum	physical-object	single	wordnet	
speculum	tool	single	opencyc	
speculum	universe	single	sumo	
speech-therapy	accomplishment	single	sumo	
speech-therapy	act	accepted	sumo wordnet	
speech-therapy	activity	accepted	sumo wordnet	
speech-therapy	event	accepted	sumo wordnet	
speech-therapy	phenomenon	single	sumo	
speech-therapy	procedure	single	sumo	
speech-therapy	tending	single	wordnet	
speech-therapy	therapy	accepted	sumo wordnet	
speech-therapy	volition	single	sumo	
speech-therapy	work	single	wordnet	
spinal-fusion	act	single	wordnet	
spinal-fusion	activity	single	wordnet	
spinal-fusion	corrective-treatment	accepted	claude wordnet	
spinal-fusion	event	accepted	sumo wordnet	
spinal-fusion	phenomenon	single	sumo	
spinal-fusion	tending	single	wordnet	
spinal-fusion	therapy	single	wordnet	
spinal-fusion	work	single	wordnet	
spirit	quack	single	sumo	
splenectomy	ablation	accepted	claude wordnet	
splenectomy	act	single	wordnet	
splenectomy	action	single	opencyc	
splenectomy	activity	single	wordnet	
splenectomy	event	accepted	opencyc sumo wordnet	
splenectomy	operation	single	wordnet	
splenectomy	phenomenon	single	sumo	
splenectomy	procedure	single	wordnet	
splenectomy	situation	single	opencyc	
splenectomy	surgery	single	opencyc	
splenectomy	visit	single	sumo	
split-brain-technique	accomplishment	single	sumo	
split-brain-technique	act	accepted	sumo wordnet	
split-brain-technique	activity	accepted	sumo wordnet	
split-brain-technique	brain-surgery	accepted	claude wordnet	
split-brain-technique	event	accepted	sumo wordnet	
split-brain-technique	operation	accepted	sumo wordnet	
split-brain-technique	phenomenon	single	sumo	
split-brain-technique	procedure	accepted	sumo wordnet	
split-brain-technique	therapy	single	sumo	
split-brain-technique	volition	single	sumo	
spondylolisthesis	attribute	single	wordnet	
spondylolisthesis	condition	single	wordnet	
spondylolisthesis	event	single	sumo	
spondylolisthesis	genetic-disease	dissented	wikidata	
spondylolisthesis	injury	accepted	sumo wordnet	
spondylolisthesis	joint-dislocation	accepted	claude wordnet	
spondylolisthesis	phenomenon	single	sumo	
spondylolisthesis	state	single	wordnet	
sports-medicine	cognition	single	wordnet	
sports-medicine	field-of-study	accepted	sumo wordnet	
sports-medicine	internal-medicine	dissented	wikidata	
sports-medicine	medical-specialty	accepted	claude wikidata wordnet	
sports-medicine	medicine	accepted	wikidata wordnet	
sports-medicine	natural-science	single	wordnet	
sports-medicine	practice-of-medicine	single	wikidata	
sports-medicine	science	single	wordnet	
sports-medicine	signified	single	sumo	
sprain	action	single	opencyc	
sprain	attribute	single	wordnet	
sprain	condition	single	wordnet	
sprain	event	accepted	opencyc sumo	
sprain	injury	accepted	sumo wikidata wordnet	
sprain	phenomenon	single	sumo	
sprain	situation	single	opencyc	
