sub	sup	status	for	against
seaport	geographic-point	accepted	claude wordnet	
seaquake	earthquake	accepted	wikidata wordnet	
seaquake	geological-phenomenon	single	wordnet	
seaquake	natural-event	single	wordnet	
seaquake	phenomenon	single	wordnet	
seaquake	process	single	wordnet	
seashore	geological-formation	single	wordnet	
seashore	shore	accepted	wikidata wordnet	
seaside	geological-formation	single	wordnet	
seaside	physical-object	single	wordnet	
seaside	seashore	accepted	claude wordnet	
seaside	shore	single	wordnet	
season	event	accepted	claude-ruling	
sediment-saltation	event	single	sumo	
sediment-saltation	phenomenon	single	sumo	
sediment-saltation	process	accepted	claude wordnet	
sedimentary-clay	material	accepted	sumo wordnet	
sedimentary-clay	part	single	wordnet	
sedimentary-clay	phenomenon	single	sumo	
sedimentary-clay	soil	accepted	claude wordnet	
sedimentary-clay	substance	accepted	sumo wordnet	
sedimentary-clay	universe	single	sumo	
sedimentary-rock	ground	single	opencyc	
sedimentary-rock	rock-material	accepted	claude-ruling	
sedimentation	event	single	sumo	
sedimentation	geological-phenomenon	accepted	claude wordnet	
sedimentation	geological-process	accepted	claude-ruling	
sedimentation	locating	single	sumo	
sedimentation	natural-event	single	wordnet	
sedimentation	phenomenon	accepted	sumo wordnet	
sedimentation	process	single	wordnet	
sedimentation	visit	single	sumo	
seiche	wave	accepted	claude-ruling	
seif-dune	dune	accepted	claude wordnet	
seif-dune	geological-formation	single	wordnet	
seif-dune	natural-elevation	single	wordnet	
seif-dune	natural-ridge	single	wordnet	
seif-dune	physical-object	single	wordnet	
seismic-disturbance	earthquake	accepted	claude wordnet	
seismic-disturbance	geological-phenomenon	single	wordnet	
seismic-disturbance	natural-event	single	wordnet	
seismic-disturbance	phenomenon	single	wordnet	
seismic-disturbance	process	single	wordnet	
seismic-wave	wave	accepted	claude-ruling	
seismology	cognition	single	wordnet	
seismology	earth-science	single	wordnet	
seismology	field-of-study	accepted	sumo wordnet	
seismology	geology	single	wordnet	
seismology	geophysics	accepted	claude-ruling wikidata wordnet	
seismology	natural-science	single	wordnet	
seismology	physics	single	wikidata	
seismology	science	single	wordnet	
seismology	signified	single	sumo	
seismometer	instrument	accepted	claude-ruling	
seismometer	machine	dissented	wikidata	
seismometer	measuring-instrument	accepted	claude-ruling	
settlement	geographical-area	accepted	sumo wordnet	
sextant	artifact	single	opencyc	
sextant	device	single	opencyc	
sextant	instrument	accepted	claude-ruling	
sextant	navigational-instrument	accepted	claude-ruling	
shallows	body-of-water	accepted	sumo wordnet	
shallows	geographical-area	single	sumo	
shallows	phenomenon	single	sumo	
shallows	place	single	sumo	
shallows	universe	single	sumo	
shingling	action	single	opencyc	
shingling	application	single	opencyc	
shingling	event	single	opencyc	
shingling	material	accepted	sumo wordnet	
shingling	mineral	single	sumo	
shingling	part	single	wordnet	
shingling	phenomenon	single	sumo	
shingling	rock-material	accepted	claude wordnet	
shingling	situation	single	opencyc	
shingling	substance	accepted	sumo wordnet	
shingling	universe	single	sumo	
shoal	bank	single	opencyc	
shoal	earth-bank	single	wordnet	
shoal	geographical-feature	single	wikidata	
shoal	geological-formation	single	wordnet	
shoal	island	dissented	wikidata	
shoal	landform	accepted	wikidata yago	
shoal	natural-elevation	accepted	claude-ruling opencyc wordnet	
shoal	natural-ridge	single	wordnet	
shoal	physical-object	single	wordnet	
shoal	place	single	yago	
shoal	sandbank	accepted	claude wordnet	
shore	geographical-area	single	sumo	
shore	geological-formation	accepted	claude wordnet	
shore	land	single	sumo	
shore	phenomenon	single	sumo	
shore	physical-object	single	wordnet	
shore	place	single	sumo	
shore	universe	single	sumo	
shore	yard	single	sumo	
shore-boulder	boulder	accepted	claude wordnet	
shore-boulder	natural-object	single	wordnet	
shore-boulder	physical-object	single	wordnet	
shore-boulder	rock	single	wordnet	
sialolith	rock	single	claude	
sidereal-day	day	accepted	claude-ruling	
sidereal-day	quantity	accepted	claude-ruling	
sidereal-time	time-standard	accepted	claude-ruling	
silt	material	single	wordnet	
silt	part	single	wordnet	
silt	sediment	accepted	claude-ruling wikidata	
silt	soil	accepted	claude wordnet	
silt	substance	single	wordnet	
silurian	geological-period	accepted	claude-ruling	
simoom	event	single	sumo	
simoom	natural-event	single	wordnet	
simoom	phenomenon	accepted	sumo wordnet	
simoom	process	single	wordnet	
simoom	weather	single	wordnet	
simoom	wind	accepted	claude wordnet	
sinkhole	cavity	single	opencyc	
sinkhole	depression	single	opencyc	
sinkhole	geological-formation	single	wordnet	
sinkhole	landform	single	yago	
sinkhole	natural-depression	accepted	claude claude-ruling wordnet	
sinkhole	physical-object	single	wordnet	
sinkhole	place	single	yago	
sinusoidal-projection	artifact	single	wordnet	
sinusoidal-projection	equal-area-projection	accepted	claude-ruling wordnet	
sinusoidal-projection	information	single	sumo	
sinusoidal-projection	phenomenon	single	sumo	
sinusoidal-projection	physical-object	single	wordnet	
sinusoidal-projection	universe	single	sumo	
sketch-map	artifact	single	wordnet	
sketch-map	information	single	sumo	
sketch-map	map	accepted	claude wordnet	
sketch-map	phenomenon	single	sumo	
sketch-map	physical-object	single	wordnet	
sketch-map	universe	single	sumo	
ski-slope	artifact	single	opencyc	
ski-slope	countryside	single	opencyc	
ski-slope	geological-formation	single	wordnet	
ski-slope	physical-object	single	wordnet	
ski-slope	slope	accepted	opencyc wordnet	
slack-water	event	single	wordnet	
slack-water	tide	accepted	claude wordnet	
sleet	natural-event	single	wordnet	
sleet	phenomenon	single	wordnet	
sleet	precipitation	accepted	claude-ruling wikidata wordnet	
sleet	process	single	wordnet	
sleet	weather	single	wordnet	
slope	geographical-feature	single	wikidata	
slope	geological-formation	accepted	claude wordnet	
snow	precipitation	accepted	wikidata wordnet	
snowfield	geographical-area	single	sumo	
snowfield	land	accepted	sumo wordnet	
snowfield	phenomenon	single	sumo	
snowfield	physical-object	single	wordnet	
snowfield	place	single	sumo	
snowfield	plain	accepted	claude wordnet	
snowfield	universe	single	sumo	
snowfield	yard	single	sumo	
soil-erosion	geological-erosion	accepted	claude wordnet	
soil-erosion	geological-process	single	wordnet	
soil-erosion	process	single	wordnet	
soil-horizon	layer	accepted	claude claude-ruling wordnet	
soil-horizon	phenomenon	single	sumo	
soil-horizon	physical-object	single	wordnet	
soil-horizon	place	single	wordnet	
soil-horizon	soil-horizon	disputed	claude	claude
soil-horizon	universe	single	sumo	
solar-calendar	calendar	accepted	claude-ruling wikidata	
solar-halo	atmospheric-halo	accepted	claude wordnet	
solar-halo	event	single	sumo	
solar-halo	luminosity	single	sumo	
solar-halo	natural-event	single	wordnet	
solar-halo	phenomenon	accepted	sumo wordnet	
solar-halo	process	single	wordnet	
solar-time	time-standard	accepted	claude-ruling	
solstice	event	single	opencyc	
solstice	natural-event	accepted	claude-ruling	
solstice	situation	single	opencyc	
sonar	artifact	single	wordnet	
sonar	device	single	wordnet	
sonar	instrument	accepted	claude wordnet	
sonar	phenomenon	single	sumo	
sonar	physical-object	accepted	sumo wordnet	
sonar	product	single	yago	
sonar	remote-sensing	dissented	wikidata	
sonar	universe	single	sumo	
sonic-depth-finder	artifact	accepted	sumo wordnet	
sonic-depth-finder	depth-finder	accepted	claude wordnet	
sonic-depth-finder	device	accepted	sumo wordnet	
sonic-depth-finder	instrument	single	wordnet	
sonic-depth-finder	phenomenon	single	sumo	
sonic-depth-finder	physical-object	single	wordnet	
sonic-depth-finder	universe	single	sumo	
south	cardinal-compass-point	accepted	claude wordnet	
south	compass-point	single	wordnet	
south-america	continent	accepted	claude-ruling	
south-by-east	attribute	single	sumo	
south-by-east	compass-point	accepted	sumo wordnet	
south-by-east	orientation	single	sumo	
south-by-east	property	single	sumo	
south-by-west	attribute	single	sumo	
south-by-west	compass-point	accepted	sumo wordnet	
south-by-west	orientation	single	sumo	
south-by-west	property	single	sumo	
south-equatorial-current	equatorial-current	accepted	claude wordnet	
south-equatorial-current	event	single	wordnet	
south-equatorial-current	geographical-feature	single	wikidata	
south-equatorial-current	motion	single	wikidata	
south-equatorial-current	ocean-current	accepted	wikidata wordnet	
south-pole	geographic-pole	accepted	claude-ruling	
south-sea-islands	geographical-area	single	sumo	
south-sea-islands	island	accepted	sumo wordnet	
south-sea-islands	land	accepted	sumo wordnet	
south-sea-islands	phenomenon	single	sumo	
south-sea-islands	physical-object	single	wordnet	
south-sea-islands	place	single	sumo	
south-sea-islands	universe	single	sumo	
south-sea-islands	yard	single	sumo	
south-southeast	attribute	single	sumo	
south-southeast	compass-point	accepted	sumo wordnet	
south-southeast	orientation	single	sumo	
south-southeast	property	single	sumo	
south-southwest	attribute	single	sumo	
south-southwest	compass-point	accepted	sumo wordnet	
south-southwest	orientation	single	sumo	
south-southwest	property	single	sumo	
south-wind	event	accepted	opencyc sumo	
south-wind	natural-event	single	wordnet	
south-wind	phenomenon	accepted	sumo wordnet	
south-wind	process	single	wordnet	
south-wind	situation	single	opencyc	
south-wind	weather	accepted	opencyc wordnet	
south-wind	wind	accepted	sumo wordnet	
southeast	attribute	single	sumo	
southeast	compass-point	accepted	sumo wordnet	
southeast	orientation	single	sumo	
southeast	property	single	sumo	
southeast-by-east	attribute	single	sumo	
southeast-by-east	compass-point	accepted	sumo wordnet	
southeast-by-east	orientation	single	sumo	
southeast-by-east	property	single	sumo	
southeast-by-south	attribute	single	sumo	
southeast-by-south	compass-point	accepted	sumo wordnet	
southeast-by-south	orientation	single	sumo	
southeast-by-south	property	single	sumo	
southeaster	event	single	sumo	
southeaster	natural-event	single	wordnet	
southeaster	phenomenon	accepted	sumo wordnet	
southeaster	process	single	wordnet	
southeaster	weather	single	wordnet	
southeaster	wind	accepted	claude wordnet	
southern-hemisphere	hemisphere	accepted	claude-ruling	
southern-ocean	ocean	accepted	claude-ruling	
southwest	attribute	single	sumo	
southwest	compass-point	accepted	sumo wordnet	
southwest	orientation	single	sumo	
southwest	property	single	sumo	
southwest-by-south	attribute	single	sumo	
southwest-by-south	compass-point	accepted	sumo wordnet	
southwest-by-south	orientation	single	sumo	
southwest-by-south	property	single	sumo	
southwest-by-west	attribute	single	sumo	
southwest-by-west	compass-point	accepted	sumo wordnet	
southwest-by-west	orientation	single	sumo	
southwest-by-west	property	single	sumo	
southwester	event	single	sumo	
southwester	motion	single	wikidata	
southwester	natural-event	single	wordnet	
southwester	phenomenon	accepted	sumo wordnet	
southwester	process	single	wordnet	
southwester	weather	single	wordnet	
southwester	wind	accepted	wikidata wordnet	
spatial-database	database	accepted	claude-ruling	
spatial-database	information	accepted	claude-ruling	
spatial-reference-system	coordinate-system	accepted	claude-ruling	
speleology	cognition	single	wordnet	
speleology	earth-science	single	wordnet	
speleology	exploration	dissented	wikidata	
speleology	field-of-study	accepted	sumo wordnet	
speleology	game	single	wikidata	
speleology	geology	accepted	claude-ruling sumo wikidata wordnet	
speleology	motion	single	wikidata	
speleology	natural-science	single	wordnet	
speleology	science	single	wordnet	
speleology	signified	single	sumo	
speleology	sport	dissented	wikidata	
speleology	voyage	single	wikidata	
sphere-of-influence	geographical-area	accepted	sumo wordnet	
spherical-coordinate-system	coordinate-system	accepted	claude-ruling wikidata	
spring-of-water	geographical-feature	single	claude	
spring-tide	event	single	wordnet	
spring-tide	high-tide	accepted	wikidata wordnet	
spring-tide	motion	single	wikidata	
spring-tide	tide	accepted	claude-ruling wikidata wordnet	
sprite-lightning	atmospheric-electricity	accepted	claude wordnet	
sprite-lightning	event	accepted	sumo wordnet	
sprite-lightning	luminosity	single	sumo	
sprite-lightning	natural-event	single	wordnet	
sprite-lightning	phenomenon	accepted	sumo wordnet	
sprite-lightning	process	single	wordnet	
squall	natural-event	single	wordnet	
squall	phenomenon	single	wordnet	
squall	process	single	wordnet	
squall	weather	single	wordnet	
squall	wind	accepted	claude wordnet	
squall-line	cold-front	accepted	claude wordnet	
squall-line	natural-event	single	wordnet	
squall-line	phenomenon	single	wordnet	
squall-line	process	single	wordnet	
squall-line	weather-front	single	wordnet	
star-chart	map	accepted	claude-ruling	
station	geographical-area	single	sumo	
steep	declivity	single	claude	
steppe	biome	single	wikidata	
steppe	grassland	accepted	claude-ruling opencyc wikidata	
steppe	land	single	wordnet	
steppe	physical-object	single	wordnet	
steppe	place	single	yago	
steppe	plain	accepted	claude wordnet	
stereographic-projection	azimuthal-projection	accepted	claude-ruling opencyc	
stereographic-projection	function	single	opencyc	
stereographic-projection	map-projection	single	opencyc	
storm-cloud	cloud	accepted	sumo wordnet	
storm-cloud	material	single	sumo	
storm-cloud	natural-event	single	wordnet	
storm-cloud	phenomenon	accepted	sumo wordnet	
storm-cloud	process	single	wordnet	
storm-cloud	substance	single	sumo	
storm-cloud	universe	single	sumo	
storm-surge	flood	accepted	claude wikidata	
storm-surge	high-tide	single	wikidata	
storm-surge	motion	single	wikidata	
storm-surge	natural-event	accepted	claude-ruling	
storm-surge	tide	single	wikidata	
storminess	bad-weather	single	claude	
strait	body-of-water	accepted	opencyc wordnet yago	
strait	channel	single	opencyc	
strait	geographical-feature	single	wikidata	
strait	landform	accepted	wikidata yago	
strait	place	single	yago	
strait	water-channel	accepted	claude wordnet	
stratigraphic-superposition	accretion	accepted	claude wordnet	
stratigraphic-superposition	event	single	sumo	
stratigraphic-superposition	increase	single	wordnet	
stratigraphic-superposition	locating	single	sumo	
stratigraphic-superposition	phenomenon	single	sumo	
stratigraphic-superposition	process	single	wordnet	
stratigraphic-superposition	visit	single	sumo	
stratigraphy	cognition	single	wordnet	
stratigraphy	earth-science	single	wordnet	
stratigraphy	field-of-study	accepted	sumo wordnet	
stratigraphy	geology	accepted	claude-ruling sumo wikidata wordnet	
stratigraphy	natural-science	single	wordnet	
stratigraphy	science	single	wordnet	
stratigraphy	signified	single	sumo	
stratosphere	empty-space	single	sumo	
stratosphere	layer	accepted	claude wordnet	
stratosphere	phenomenon	single	sumo	
stratosphere	physical-object	single	wordnet	
stratosphere	place	accepted	sumo wordnet	
stratosphere	sky	single	sumo	
stratosphere	universe	single	sumo	
stratum	layer	accepted	claude-ruling	
stratus	cloud	accepted	claude-ruling sumo wikidata wordnet	
stratus	material	single	sumo	
stratus	natural-event	single	wordnet	
stratus	phenomenon	accepted	sumo wordnet	
stratus	process	single	wordnet	
stratus	substance	single	sumo	
stratus	universe	single	sumo	
stratus	weather	single	wikidata	
stream	geographical-area	single	sumo	
streambed	geographical-area	single	sumo	
streambed	geological-formation	single	wordnet	
streambed	natural-depression	single	wordnet	
streambed	phenomenon	single	sumo	
streambed	physical-object	single	wordnet	
streambed	place	single	sumo	
streambed	universe	single	sumo	
streambed	waterbody-bed	accepted	claude wordnet	
street	geographical-area	single	sumo	
strong-breeze	breeze	accepted	claude wordnet	
strong-breeze	natural-event	single	wordnet	
strong-breeze	phenomenon	single	wordnet	
strong-breeze	process	single	wordnet	
strong-breeze	weather	single	wordnet	
strong-breeze	wind	single	wordnet	
strong-gale	gale	accepted	claude wordnet	
strong-gale	natural-event	single	wordnet	
strong-gale	phenomenon	single	wordnet	
strong-gale	process	single	wordnet	
strong-gale	weather	single	wordnet	
strong-gale	wind	single	wordnet	
studio	geographic-point	single	wordnet	
subcontinent	geographical-area	single	sumo	
subcontinent	land	accepted	sumo wordnet	
subcontinent	landmass	accepted	claude wordnet	
subcontinent	phenomenon	single	sumo	
subcontinent	physical-object	single	wordnet	
subcontinent	place	single	sumo	
subcontinent	universe	single	sumo	
subcontinent	yard	single	sumo	
subduction	geological-process	accepted	claude-ruling	
subsoil	material	accepted	sumo wordnet	
subsoil	part	single	wordnet	
subsoil	phenomenon	single	sumo	
subsoil	soil	accepted	claude wordnet	
subsoil	substance	accepted	sumo wordnet	
subsoil	universe	single	sumo	
subtropics	climatic-zone	accepted	claude wordnet	
subtropics	geographical-area	accepted	sumo wordnet	
subtropics	phenomenon	single	sumo	
subtropics	physical-object	single	wordnet	
subtropics	place	accepted	sumo wordnet	
subtropics	region	single	wordnet	
subtropics	universe	single	sumo	
sultriness	hot-weather	single	claude	
summer-camp	geographical-area	single	claude	
summer-solstice	attribute	dissented	wordnet	
summer-solstice	day	single	sumo	
summer-solstice	quantity	single	sumo	
summer-solstice	solstice	accepted	claude-ruling	
summit	geographical-feature	dissented	wikidata	
sunset	event	single	sumo	
sunset	natural-event	accepted	claude wordnet	
sunset	phenomenon	accepted	sumo wordnet	
sunset	process	single	wordnet	
supercontinent	continent	accepted	wikidata yago	
supercontinent	geographical-feature	single	wikidata	
supercontinent	landform	single	yago	
supercontinent	landmass	accepted	claude-ruling	
supercontinent	place	single	yago	
supertwister	cyclonic-storm	single	wordnet	
supertwister	event	single	sumo	
supertwister	natural-event	single	wordnet	
supertwister	phenomenon	accepted	sumo wordnet	
supertwister	process	single	wordnet	
supertwister	storm	single	wordnet	
supertwister	tornado	accepted	claude wordnet	
supertwister	windstorm	single	wordnet	
surroundings	geographical-area	single	wordnet	
survey-benchmark	geographic-point	accepted	claude-ruling	
survey-benchmark	geographical-feature	accepted	claude wikidata	
surveying	activity	accepted	claude-ruling	
surveying	measurement	accepted	claude-ruling	
swale	geological-formation	single	wordnet	
swale	geological-trough	accepted	claude wordnet	
swale	natural-depression	single	wordnet	
swale	physical-object	single	wordnet	
swamp	body-of-water	single	yago	
swamp	countryside	single	opencyc	
swamp	environment	accepted	opencyc wikidata	
swamp	forest	single	opencyc	
swamp	geographical-feature	single	wikidata	
swamp	habitat	single	wikidata	
swamp	landform	single	yago	
swamp	obstacle	single	opencyc	
swamp	place	single	yago	
swamp	wetland	accepted	opencyc wikidata	
sweat	condensation	single	claude	
swell	wave	single	claude	
taiga	biome	accepted	claude-ruling wikidata	
taiga	countryside	single	opencyc	
taiga	environment	accepted	opencyc wikidata	
taiga	forest	single	opencyc	
taiga	geographical-feature	dissented	wikidata	
taiga	habitat	accepted	claude wikidata	
taiga	obstacle	single	opencyc	
tailwind	natural-event	single	wordnet	
tailwind	phenomenon	single	wordnet	
tailwind	process	single	wordnet	
tailwind	weather	single	wordnet	
tailwind	wind	accepted	claude wordnet	
talus	artifact	dissented	wikidata	
talus	geographical-area	single	sumo	
talus	geological-formation	accepted	claude wordnet	
talus	gravel	accepted	claude wikidata	
talus	land	single	sumo	
talus	phenomenon	single	sumo	
talus	physical-object	accepted	wikidata wordnet	
talus	place	single	sumo	
talus	universe	single	sumo	
talus	yard	single	sumo	
tar-pit	cavity	accepted	claude wordnet	
tar-pit	geographical-area	single	sumo	
tar-pit	geographical-feature	single	wikidata	
tar-pit	geological-formation	single	wordnet	
tar-pit	land	single	sumo	
tar-pit	landform	accepted	claude wikidata	
tar-pit	natural-depression	single	wordnet	
tar-pit	phenomenon	single	sumo	
tar-pit	physical-object	single	wordnet	
tar-pit	place	single	sumo	
tar-pit	universe	single	sumo	
tar-pit	yard	single	sumo	
tarn	body-of-water	single	wordnet	
tarn	lake	accepted	claude wordnet	
tectonic-plate	geographical-feature	accepted	claude wikidata	
tectonic-plate	geological-formation	accepted	claude-ruling	
tectonic-plate	ground	single	opencyc	
tectonics	cognition	single	wordnet	
tectonics	earth-science	single	wordnet	
tectonics	field-of-study	accepted	sumo wordnet	
tectonics	geology	accepted	claude-ruling wordnet	
tectonics	geomorphology	dissented	wordnet	
tectonics	geophysics	single	wordnet	
tectonics	natural-science	single	wordnet	
tectonics	science	single	wordnet	
tectonics	signified	single	sumo	
temperate-climate	climate	accepted	claude-ruling	
temperate-climate	climatic-zone	dissented	wikidata	
temperate-climate	event	single	opencyc	
temperate-climate	situation	single	opencyc	
temperate-climate	weather	single	opencyc	
temperate-zone	climatic-zone	accepted	claude wordnet	
temperate-zone	geographical-area	single	wordnet	
temperate-zone	physical-object	single	wordnet	
temperate-zone	place	single	wordnet	
temperate-zone	region	single	wordnet	
temperature-inversion	event	single	opencyc	
temperature-inversion	natural-event	accepted	claude wordnet	
temperature-inversion	phenomenon	accepted	sumo wordnet	
temperature-inversion	place	single	sumo	
temperature-inversion	process	single	wordnet	
temperature-inversion	situation	single	opencyc	
temperature-inversion	universe	single	sumo	
temperature-inversion	weather	single	opencyc	
tempest	windstorm	single	claude	
terrace	artifact	single	opencyc	
terrace	geographical-area	single	sumo	
terrace	geographical-feature	single	wikidata	
terrace	geological-formation	single	wordnet	
terrace	highland	single	wordnet	
terrace	land	single	sumo	
terrace	landform	accepted	claude wikidata	
terrace	natural-elevation	single	wordnet	
terrace	phenomenon	single	sumo	
terrace	physical-object	single	wordnet	
terrace	place	single	sumo	
terrace	plateau	accepted	claude wordnet	
terrace	universe	single	sumo	
terrace	yard	single	sumo	
terrain	geographical-feature	accepted	claude-ruling	
terrestrial-globe	artifact	single	wordnet	
terrestrial-globe	information	single	sumo	
terrestrial-globe	map	accepted	claude wikidata	
terrestrial-globe	model	accepted	claude claude-ruling wordnet	
terrestrial-globe	phenomenon	single	sumo	
terrestrial-globe	physical-object	single	wordnet	
terrestrial-globe	universe	single	sumo	
territorial-waters	body-of-water	accepted	opencyc sumo wordnet	
territorial-waters	geographical-area	single	sumo	
territorial-waters	phenomenon	single	sumo	
territorial-waters	place	single	sumo	
territorial-waters	universe	single	sumo	
territory	geographical-area	accepted	sumo wordnet	
thaw	event	single	sumo	
thaw	natural-event	single	wordnet	
thaw	phenomenon	accepted	sumo wordnet	
thaw	process	single	wordnet	
thaw	weather	accepted	claude wordnet	
thematic-map	map	accepted	claude-ruling	
theodolite	artifact	accepted	sumo wikidata wordnet	
theodolite	device	accepted	sumo wordnet	
theodolite	equipment	single	wikidata	
theodolite	instrument	accepted	claude claude-ruling wordnet	
theodolite	measuring-instrument	accepted	claude-ruling	
theodolite	phenomenon	single	sumo	
theodolite	physical-object	accepted	wikidata wordnet	
theodolite	tool	accepted	claude wikidata	
theodolite	universe	single	sumo	
thermal-updraft	convection	accepted	claude wikidata	
thermal-updraft	event	single	sumo	
thermal-updraft	natural-event	single	wordnet	
thermal-updraft	phenomenon	accepted	sumo wordnet	
thermal-updraft	process	single	wordnet	
thermal-updraft	weather	single	wordnet	
thermal-updraft	wind	accepted	claude wordnet	
thermohaline-circulation	ocean-current	accepted	claude-ruling	
throat	geographical-area	single	sumo	
thunder	sound	accepted	claude-ruling	
thunderbolt	atmospheric-electricity	single	wordnet	
thunderbolt	lightning	accepted	claude wordnet	
thunderhead	cloud	accepted	sumo wikidata wordnet	
thunderhead	cumulus	accepted	claude wordnet	
thunderhead	material	single	sumo	
thunderhead	natural-event	single	wordnet	
thunderhead	phenomenon	accepted	sumo wordnet	
thunderhead	process	single	wordnet	
thunderhead	substance	single	sumo	
thunderhead	universe	single	sumo	
thunderhead	weather	single	wikidata	
thundershower	natural-event	single	wordnet	
thundershower	phenomenon	single	wordnet	
thundershower	precipitation	single	wordnet	
thundershower	process	single	wordnet	
thundershower	rain	single	wordnet	
thundershower	rainstorm	accepted	claude wordnet	
thundershower	storm	single	wordnet	
thundershower	weather	single	wordnet	
thunderstorm	motion	single	wikidata	
thunderstorm	natural-event	single	wordnet	
thunderstorm	phenomenon	single	wordnet	
thunderstorm	precipitation	dissented	wikidata	
thunderstorm	process	single	wordnet	
thunderstorm	storm	accepted	claude-ruling wikidata wordnet	
thunderstorm	weather	accepted	claude wikidata	
thunderstorm	wind	single	wikidata	
tidal-basin	geological-formation	single	wordnet	
tidal-basin	natural-basin	accepted	claude wordnet	
tidal-basin	natural-depression	single	wordnet	
tidal-basin	physical-object	single	wordnet	
tidal-bore	event	single	wordnet	
tidal-bore	tidal-flow	accepted	claude wordnet	
tidal-bore	wave	accepted	claude-ruling	
tidal-flow	event	accepted	claude wordnet	
tidal-range	number	dissented	wikidata	
tidal-range	quantity	accepted	claude-ruling	
tidal-river	body-of-water	accepted	sumo wordnet	
tidal-river	geographical-area	single	sumo	
tidal-river	phenomenon	single	sumo	
tidal-river	place	single	sumo	
tidal-river	stream	accepted	sumo wordnet	
tidal-river	universe	single	sumo	
tide-gauge	instrument	accepted	claude-ruling	
tide-gauge	measuring-instrument	accepted	claude-ruling	
tide-table	document	accepted	claude-ruling	
tideland	beach	single	sumo	
tideland	geographical-area	single	sumo	
tideland	geological-formation	single	wordnet	
tideland	land	single	sumo	
tideland	phenomenon	single	sumo	
tideland	physical-object	single	wordnet	
tideland	place	single	sumo	
tideland	seashore	accepted	claude wordnet	
tideland	shore	accepted	sumo wordnet	
tideland	universe	single	sumo	
tideland	waterside	single	sumo	
tideland	yard	single	sumo	
tidewater	coastal-plain	accepted	claude wordnet	
tidewater	land	single	wordnet	
tidewater	physical-object	single	wordnet	
tideway	body-of-water	accepted	sumo wordnet	
tideway	geographical-area	single	sumo	
tideway	phenomenon	single	sumo	
tideway	place	single	sumo	
tideway	stream	single	sumo	
tideway	universe	single	sumo	
tideway	water-channel	accepted	claude wordnet	
time-standard	concept	accepted	claude-ruling	
time-standard	standard	accepted	claude-ruling	
time-zone	attribute	single	sumo	
time-zone	geographical-area	accepted	claude claude-ruling wordnet	
time-zone	physical-object	single	wordnet	
time-zone	place	accepted	wordnet yago	
time-zone	property	single	sumo	
time-zone	region	single	wordnet	
time-zone	time-standard	dissented	wikidata	
topographic-map	information	accepted	opencyc yago	
topographic-map	map	accepted	claude-ruling yago	
topography	cognition	single	wordnet	
topography	earth-science	single	wordnet	
topography	field-of-study	accepted	sumo wordnet	
topography	geography	accepted	claude-ruling sumo wikidata wordnet	
topography	natural-science	single	wordnet	
topography	physical-geography	accepted	claude wikidata	
topography	research	single	wikidata	
topography	science	accepted	wikidata wordnet	
topography	signified	single	sumo	
toponymy	field-of-study	accepted	claude-ruling	
topsoil	material	accepted	sumo wordnet	
topsoil	part	single	wordnet	
topsoil	phenomenon	single	sumo	
topsoil	soil	accepted	claude wordnet	
topsoil	substance	accepted	sumo wordnet	
topsoil	universe	single	sumo	
tor-hill	geographical-feature	single	wikidata	
tor-hill	geological-formation	single	wordnet	
tor-hill	hill	accepted	wikidata wordnet	
tor-hill	landform	single	wikidata	
tor-hill	natural-elevation	single	wordnet	
tor-hill	outcrop	accepted	claude wikidata	
tor-hill	physical-object	single	wordnet	
tor-rock	geographical-area	single	sumo	
tor-rock	land	single	sumo	
tor-rock	natural-object	single	wordnet	
tor-rock	phenomenon	single	sumo	
tor-rock	physical-object	single	wordnet	
tor-rock	place	single	sumo	
tor-rock	rock	accepted	claude wordnet	
tor-rock	universe	single	sumo	
tor-rock	yard	single	sumo	
tornado	cyclonic-storm	accepted	claude wordnet	
tornado	motion	single	wikidata	
tornado	natural-event	single	wordnet	
tornado	phenomenon	single	wordnet	
tornado	process	single	wordnet	
tornado	storm	accepted	wikidata wordnet	
tornado	whirlwind	accepted	claude wikidata	
tornado	wind	single	wikidata	
tornado	windstorm	single	wordnet	
torrent	event	accepted	sumo wordnet	
torrent	phenomenon	single	sumo	
total-station	artifact	single	wikidata	
total-station	equipment	single	wikidata	
total-station	instrument	accepted	claude-ruling	
total-station	measuring-instrument	accepted	claude-ruling	
total-station	physical-object	single	wikidata	
total-station	tool	accepted	claude wikidata	
town	geographical-area	accepted	sumo wordnet	
trade-wind	event	accepted	opencyc sumo	
trade-wind	motion	single	wikidata	
trade-wind	natural-event	single	wordnet	
trade-wind	phenomenon	accepted	sumo wordnet	
trade-wind	prevailing-wind	accepted	opencyc wordnet	
trade-wind	process	single	wordnet	
trade-wind	situation	single	opencyc	
trade-wind	weather	accepted	opencyc wordnet	
trade-wind	wind	accepted	wikidata wordnet	
tramontane	event	accepted	opencyc sumo	
tramontane	katabatic-wind	single	opencyc	
tramontane	natural-event	single	wordnet	
tramontane	north-wind	accepted	claude wordnet	
tramontane	phenomenon	accepted	sumo wordnet	
tramontane	process	single	wordnet	
tramontane	situation	single	opencyc	
tramontane	weather	accepted	opencyc wordnet	
tramontane	wind	single	wordnet	
transform-fault	fault	dissented	wikidata	
transform-fault	geological-fault	accepted	claude-ruling wikidata	
transform-fault	plate-boundary	accepted	claude-ruling wikidata	
