sub	sup	status	for	against
quadrilateral	property	single	sumo	
quadrilateral	shape	accepted	sumo wordnet	
quadrilateral	surface	single	opencyc	
quality	logical-relation	single	sumo	
quantic	function	single	wordnet	
quantic	homogeneous-polynomial	accepted	claude wordnet	
quantic	logical-relation	single	sumo	
quantic	mathematical-relation	single	wordnet	
quantic	polynomial	single	wordnet	
quantic	signified	single	sumo	
quantifier	algebraic-structure	single	wikidata	
quantifier	binary-relation	single	wikidata	
quantifier	function	single	wikidata	
quantifier	information	single	sumo	
quantifier	line-of-text	single	sumo	
quantifier	logical-connective	dissented	wikidata	
quantifier	logical-operation	accepted	claude-ruling	
quantifier	mathematical-set	single	wikidata	
quantifier	mathematical-structure	single	wikidata	
quantifier	part	single	wordnet	
quantifier	phenomenon	single	sumo	
quantifier	universe	single	sumo	
quantifier	word	accepted	sumo wordnet	
quantity	logical-relation	single	sumo	
quarter.time	logical-relation	single	sumo	
quartile	appraisal	single	wordnet	
quartile	cognition	single	wordnet	
quartile	indication	single	sumo	
quartile	information	single	sumo	
quartile	mark	dissented	wordnet	
quartile	phenomenon	single	sumo	
quartile	physical-object	single	sumo	
quartile	statistic	accepted	claude-ruling	
quartile	universe	single	sumo	
quasigroup	algebraic-magma	accepted	claude wikidata	
quasigroup	algebraic-structure	single	wikidata	
quasigroup	mathematical-structure	single	wikidata	
quaternion	number	accepted	claude wikidata	
racism	logical-relation	single	sumo	
radical-expression	character	single	sumo	
radical-expression	information	single	sumo	
radical-expression	mathematical-expression	accepted	claude-ruling	
radical-expression	phenomenon	single	sumo	
radical-expression	symbol	single	sumo	
radical-expression	universe	single	sumo	
rain	translation	single	opencyc	
raise	logical-relation	single	sumo	
rake	logical-relation	single	sumo	
random-oracle	concept	accepted	claude-ruling	
random-sample	artifact	single	sumo	
random-sample	cognition	single	wordnet	
random-sample	contract-condition	single	sumo	
random-sample	data-file	single	sumo	
random-sample	example	single	wordnet	
random-sample	indication	single	sumo	
random-sample	information	single	sumo	
random-sample	line-of-text	single	sumo	
random-sample	news	single	sumo	
random-sample	note	single	sumo	
random-sample	phenomenon	single	sumo	
random-sample	physical-object	single	sumo	
random-sample	sample	accepted	claude wordnet	
random-sample	text	single	sumo	
random-sample	universe	single	sumo	
randomness	logical-relation	single	sumo	
range-of-a-function	algebraic-structure	single	wikidata	
range-of-a-function	attribute	single	sumo	
range-of-a-function	logical-relation	single	sumo	
range-of-a-function	mathematical-set	accepted	claude wikidata wordnet	
range-of-a-function	mathematical-structure	single	wikidata	
range-of-a-function	property	single	sumo	
rank	logical-relation	single	sumo	
rank-order-correlation-coefficient	cognition	single	wordnet	
rank-order-correlation-coefficient	logical-relation	single	sumo	
rank-order-correlation-coefficient	measure	single	sumo	
rank-order-correlation-coefficient	nonparametric-statistic	accepted	claude wordnet	
rank-order-correlation-coefficient	routine	single	sumo	
rank-order-correlation-coefficient	signified	single	sumo	
rank-order-correlation-coefficient	statistic	single	wordnet	
ratio	complex-number	single	opencyc	
ratio	logical-relation	single	sumo	
ratio	real-number	single	opencyc	
rational-number	algebraic-number	accepted	opencyc wikidata	
rational-number	algebraic-structure	single	wikidata	
rational-number	complex-number	accepted	opencyc wikidata	
rational-number	join-semilattice	single	wikidata	
rational-number	mathematical-lattice	single	wikidata	
rational-number	mathematical-structure	single	wikidata	
rational-number	meet-semilattice	single	wikidata	
rational-number	number	accepted	opencyc wikidata	
rational-number	partially-ordered-set	single	wikidata	
rational-number	quaternion	single	wikidata	
rational-number	real-number	accepted	opencyc wikidata	
rational-number	totally-ordered-set	single	wikidata	
rationality	logical-relation	single	sumo	
rationalization	act	dissented	wordnet	
rationalization	event	single	wordnet	
rationalization	mathematical-operation	accepted	claude-ruling	
reachability	binary-relation	accepted	claude-ruling	
readiness	logical-relation	single	sumo	
real-number	algebraic-structure	single	wikidata	
real-number	complex-number	accepted	opencyc wikidata	
real-number	join-semilattice	single	wikidata	
real-number	mathematical-lattice	single	wikidata	
real-number	mathematical-structure	single	wikidata	
real-number	meet-semilattice	single	wikidata	
real-number	number	accepted	opencyc wikidata	
real-number	partially-ordered-set	single	wikidata	
real-number	quaternion	single	wikidata	
real-number	totally-ordered-set	single	wikidata	
realism	logical-relation	single	sumo	
realm	logical-relation	single	sumo	
reason	logical-relation	single	sumo	
reception	logical-relation	single	sumo	
recess	logical-relation	single	sumo	
recommendation	algebraic-structure	single	wikidata	
recommendation	mathematical-set	single	wikidata	
recommendation	mathematical-structure	single	wikidata	
record.quantity	logical-relation	single	sumo	
rectangle	algebraic-structure	single	wikidata	
rectangle	attribute	single	wordnet	
rectangle	geometric-shape	single	wikidata	
rectangle	locus	single	wikidata	
rectangle	manifold	single	opencyc	
rectangle	mathematical-set	single	wikidata	
rectangle	mathematical-structure	single	wikidata	
rectangle	parallelogram	accepted	opencyc wikidata wordnet	
rectangle	polygon	accepted	opencyc wikidata wordnet	
rectangle	quadrilateral	accepted	opencyc wikidata wordnet	
rectangle	shape	single	wordnet	
rectangle	surface	single	opencyc	
rectangle	trapezoid	dissented	wikidata	
recurrence-relation	mathematical-relation	accepted	claude-ruling	
recursion	act	single	wordnet	
recursion	activity	single	wordnet	
recursion	event	single	wordnet	
recursion	logical-relation	single	sumo	
recursion	measure	single	sumo	
recursion	procedure	accepted	claude-ruling wordnet	
recursion	routine	single	sumo	
recursion	rule.cognition	single	wordnet	
recursion	signified	single	sumo	
recursive-definition	accomplishment	single	sumo	
recursive-definition	act	single	sumo	
recursive-definition	activity	single	sumo	
recursive-definition	affirmation	single	sumo	
recursive-definition	algebraic-structure	single	wikidata	
recursive-definition	binary-relation	single	wikidata	
recursive-definition	communication	single	sumo	
recursive-definition	definition	accepted	claude wikidata wordnet	
recursive-definition	event	single	sumo	
recursive-definition	explanation	single	wordnet	
recursive-definition	function	dissented	wikidata	
recursive-definition	information	accepted	sumo wordnet	
recursive-definition	mathematical-set	single	wikidata	
recursive-definition	mathematical-structure	single	wikidata	
recursive-definition	phenomenon	single	sumo	
recursive-definition	procedure	single	sumo	
recursive-definition	universe	single	sumo	
recursive-definition	volition	single	sumo	
recursive-function	algebraic-structure	single	wikidata	
recursive-function	binary-relation	single	wikidata	
recursive-function	function	accepted	claude-ruling wikidata	
recursive-function	mathematical-set	single	wikidata	
recursive-function	mathematical-structure	single	wikidata	
redundancy	logical-relation	single	sumo	
reentrant-polygon	attribute	accepted	sumo wordnet	
reentrant-polygon	concave-polygon	accepted	claude wordnet	
reentrant-polygon	curve	single	sumo	
reentrant-polygon	logical-relation	single	sumo	
reentrant-polygon	polygon	accepted	sumo wordnet	
reentrant-polygon	property	single	sumo	
reentrant-polygon	shape	accepted	sumo wordnet	
referee	logical-relation	single	sumo	
reference-point	logical-relation	single	sumo	
referral	logical-relation	single	sumo	
reflexive-relation	algebraic-structure	single	wikidata	
reflexive-relation	binary-relation	accepted	claude wikidata	
reflexive-relation	logical-relation	accepted	sumo wordnet	
reflexive-relation	mathematical-relation	accepted	claude wordnet	
reflexive-relation	mathematical-set	single	wikidata	
reflexive-relation	mathematical-structure	single	wikidata	
reform	logical-relation	single	sumo	
refreshment	logical-relation	single	sumo	
refuge	logical-relation	single	sumo	
region	algebraic-structure	single	wikidata	
region	mathematical-set	single	wikidata	
region	mathematical-structure	single	wikidata	
region	subset	dissented	wikidata	
regression-analysis	action	single	opencyc	
regression-analysis	cognition	single	wordnet	
regression-analysis	event	single	opencyc	
regression-analysis	logical-relation	single	sumo	
regression-analysis	measure	single	sumo	
regression-analysis	method	single	wordnet	
regression-analysis	multivariate-analysis	accepted	claude wordnet	
regression-analysis	routine	single	sumo	
regression-analysis	signified	single	sumo	
regression-analysis	situation	single	opencyc	
regression-analysis	statistical-method	single	wordnet	
regression-analysis	thinking	single	opencyc	
regression-coefficient	cognition	single	wordnet	
regression-coefficient	logical-relation	single	sumo	
regression-coefficient	parametric-statistic	accepted	claude wordnet	
regression-coefficient	quantity	single	sumo	
regression-coefficient	statistic	single	wordnet	
regression-coefficient	vector	single	sumo	
regression-equation	equation	accepted	claude wordnet	
regression-equation	information	single	wordnet	
regression-equation	logical-relation	single	sumo	
regression-equation	mathematical-statement	single	wordnet	
regression-line	attribute	single	wordnet	
regression-line	curve	accepted	claude wordnet	
regression-line	logical-relation	single	sumo	
regression-line	quantity	single	sumo	
regression-line	shape	single	wordnet	
regression-line	vector	single	sumo	
regular-expression	information	single	opencyc	
regular-expression	mathematical-expression	accepted	claude-ruling	
regular-hexagon	attribute	accepted	sumo wordnet	
regular-hexagon	hexagon	accepted	claude wordnet	
regular-hexagon	logical-relation	single	sumo	
regular-hexagon	polygon	single	wordnet	
regular-hexagon	property	single	sumo	
regular-hexagon	shape	accepted	sumo wordnet	
regular-polygon	attribute	accepted	sumo wordnet	
regular-polygon	curve	single	sumo	
regular-polygon	isogon	accepted	claude wordnet	
regular-polygon	logical-relation	single	sumo	
regular-polygon	manifold	single	opencyc	
regular-polygon	polygon	accepted	opencyc sumo wordnet	
regular-polygon	property	single	sumo	
regular-polygon	shape	accepted	sumo wordnet	
regular-polygon	surface	single	opencyc	
reign	logical-relation	single	sumo	
relative	logical-relation	single	sumo	
relaxation-method	accomplishment	single	sumo	
relaxation-method	act	accepted	sumo wordnet	
relaxation-method	activity	accepted	sumo wordnet	
relaxation-method	calculation	single	sumo	
relaxation-method	event	accepted	sumo wordnet	
relaxation-method	information	single	sumo	
relaxation-method	mathematical-operation	accepted	claude wordnet	
relaxation-method	phenomenon	single	sumo	
relaxation-method	procedure	accepted	sumo wordnet	
relaxation-method	universe	single	sumo	
relaxation-method	volition	single	sumo	
relevance	logical-relation	single	sumo	
reliance	logical-relation	single	sumo	
relief	logical-relation	single	sumo	
religion	logical-relation	single	sumo	
reluctance	logical-relation	single	sumo	
remainder	logical-relation	single	sumo	
renovation	logical-relation	single	sumo	
rent	logical-relation	single	sumo	
representative	logical-relation	single	sumo	
representative-agent	logical-relation	single	sumo	
repugnance	logical-relation	single	sumo	
reputation	logical-relation	single	sumo	
reserve	logical-relation	single	sumo	
reserve	range-of-a-function	single	sumo	
resident	logical-relation	single	sumo	
residual	logical-relation	single	sumo	
resource	logical-relation	single	sumo	
respite	logical-relation	single	sumo	
response	logical-relation	single	sumo	
restraint	logical-relation	single	sumo	
restraint	range-of-a-function	single	sumo	
restriction	algebraic-structure	single	wikidata	
restriction	binary-relation	single	wikidata	
restriction	mathematical-set	single	wikidata	
restriction	mathematical-structure	single	wikidata	
retailer	logical-relation	single	sumo	
reverse	logical-relation	single	sumo	
reviewer	logical-relation	single	sumo	
rhetoric	logical-relation	single	sumo	
rhomboid	attribute	accepted	sumo wordnet	
rhomboid	logical-relation	single	sumo	
rhomboid	manifold	single	opencyc	
rhomboid	parallelogram	accepted	opencyc wikidata wordnet	
rhomboid	polygon	accepted	opencyc wordnet	
rhomboid	property	single	sumo	
rhomboid	quadrilateral	accepted	opencyc wordnet	
rhomboid	shape	accepted	sumo wordnet	
rhomboid	surface	single	opencyc	
rhombus	algebraic-structure	single	wikidata	
rhombus	attribute	accepted	sumo wordnet	
rhombus	geometric-shape	single	wikidata	
rhombus	locus	single	wikidata	
rhombus	logical-relation	single	sumo	
rhombus	mathematical-set	single	wikidata	
rhombus	mathematical-structure	single	wikidata	
rhombus	parallelogram	accepted	claude wikidata wordnet	
rhombus	polygon	accepted	wikidata wordnet	
rhombus	property	single	sumo	
rhombus	quadrilateral	accepted	wikidata wordnet	
rhombus	shape	accepted	sumo wordnet	
rhythm	logical-relation	single	sumo	
rider	logical-relation	single	sumo	
right	logical-relation	single	sumo	
right-to-vote	logical-relation	single	sumo	
right-triangle	attribute	single	wordnet	
right-triangle	manifold	single	opencyc	
right-triangle	polygon	accepted	opencyc wordnet	
right-triangle	shape	single	wordnet	
right-triangle	surface	single	opencyc	
right-triangle	triangle	accepted	opencyc wordnet	
risk	logical-relation	single	sumo	
role-model	logical-relation	single	sumo	
roll	logical-relation	single	sumo	
rooted-tree	directed-acyclic-graph	single	wikidata	
rooted-tree	directed-graph	single	wikidata	
rooted-tree	graph	single	wikidata	
rooted-tree	hypergraph	single	wikidata	
rooted-tree	mathematical-graph	single	wikidata	
rooted-tree	mathematical-structure	single	wikidata	
rooted-tree	polytree	accepted	claude wikidata	
rounding	act	single	wordnet	
rounding	algebraic-structure	single	wikidata	
rounding	binary-relation	single	wikidata	
rounding	event	accepted	opencyc sumo wordnet	
rounding	function	single	wikidata	
rounding	mathematical-operation	accepted	claude wikidata	
rounding	mathematical-set	single	wikidata	
rounding	mathematical-structure	single	wikidata	
rounding	mistake	dissented	wordnet	
rounding	phenomenon	single	sumo	
rounding	situation	single	opencyc	
routine	logical-relation	single	sumo	
row	algebraic-structure	single	wikidata	
row	join-semilattice	single	wikidata	
row	mathematical-lattice	single	wikidata	
row	mathematical-structure	single	wikidata	
row	meet-semilattice	single	wikidata	
row	partially-ordered-set	single	wikidata	
row	totally-ordered-set	dissented	wikidata	
royalty-payment	logical-relation	single	sumo	
rsa-cryptosystem	public-key-cryptography	accepted	claude-ruling	
rubbish	logical-relation	single	sumo	
rule	logical-relation	single	sumo	
rule.cognition	logical-relation	single	sumo	
rule.time	logical-relation	single	sumo	
safety	logical-relation	single	sumo	
salesclerk	logical-relation	single	sumo	
salvation	logical-relation	single	sumo	
sample	scalar	dissented	wikidata	
sample	tensor	single	wikidata	
sample-distribution	cognition	single	wordnet	
sample-distribution	collection	single	sumo	
sample-distribution	phenomenon	single	sumo	
sample-distribution	statistical-distribution	accepted	claude wordnet	
sarcasm	logical-relation	single	sumo	
satisfiability	attribute	accepted	claude-ruling	
satisfiability	decision-problem	accepted	claude wikidata	
scab	logical-relation	single	sumo	
scalar	number	accepted	claude-ruling	
scalar	tensor	dissented	wikidata	
scalar-field	algebraic-structure	single	wikidata	
scalar-field	binary-relation	single	wikidata	
scalar-field	function	accepted	opencyc wikidata	
scalar-field	logical-relation	single	sumo	
scalar-field	mathematical-field	accepted	claude wordnet	
scalar-field	mathematical-relation	single	opencyc	
scalar-field	mathematical-set	accepted	sumo wikidata wordnet	
scalar-field	mathematical-structure	single	wikidata	
scalar-field	subset	single	sumo	
scale-of-measurement	logical-relation	single	sumo	
scalene-triangle	attribute	single	wordnet	
scalene-triangle	polygon	single	wordnet	
scalene-triangle	shape	single	wordnet	
scalene-triangle	triangle	accepted	claude wordnet	
scandal	logical-relation	single	sumo	
scenario	postulate	single	wordnet	
scheduling-conflict	logical-relation	single	sumo	
schema	logical-relation	single	sumo	
scholar	logical-relation	single	sumo	
school-term	logical-relation	single	sumo	
schoolchild	logical-relation	single	sumo	
schrodinger-equation	differential-equation	accepted	claude wordnet	
schrodinger-equation	equation	single	wordnet	
schrodinger-equation	information	single	wordnet	
schrodinger-equation	logical-relation	single	sumo	
schrodinger-equation	mathematical-statement	single	wordnet	
schrodinger-equation	signified	single	sumo	
science	logical-relation	single	sumo	
scientific-principle	logical-relation	single	sumo	
scope	logical-relation	single	sumo	
score	algebraic-structure	single	wikidata	
score	binary-relation	single	wikidata	
score	logical-relation	single	sumo	
score	mathematical-set	single	wikidata	
score	mathematical-structure	single	wikidata	
scratch	logical-relation	single	sumo	
script	logical-relation	single	sumo	
season	logical-relation	single	sumo	
secant	function	single	wordnet	
secant	mathematical-relation	single	wordnet	
secant	trigonometric-function	accepted	claude wordnet	
second-moment	cognition	single	wordnet	
second-moment	logical-relation	single	sumo	
second-moment	statistic	single	wordnet	
second-moment	statistical-moment	accepted	claude wordnet	
secp256k1	concept	accepted	claude-ruling	
secp256k1	elliptic-curve-cryptography	accepted	claude-ruling	
secrecy	logical-relation	single	sumo	
secrecy	range-of-a-function	single	sumo	
secret	logical-relation	single	sumo	
secret-plan	logical-relation	single	sumo	
secret-sharing	cryptographic-protocol	accepted	claude-ruling	
sector	logical-relation	single	sumo	
seeded-player	logical-relation	single	sumo	
self-control	logical-relation	single	sumo	
seller	logical-relation	single	sumo	
semigroup	algebraic-magma	accepted	claude wikidata	
semigroup	algebraic-structure	single	wikidata	
semigroup	mathematical-structure	single	wikidata	
semilattice	algebraic-magma	single	wikidata	
semilattice	algebraic-structure	single	wikidata	
semilattice	mathematical-structure	single	wikidata	
semilattice	semigroup	accepted	claude wikidata	
sensation	logical-relation	single	sumo	
sense	logical-relation	single	sumo	
sense-of-touch	logical-relation	single	sumo	
sensitivity	logical-relation	single	sumo	
sentence	well-formed-formula	dissented	wikidata	
sentential-function	information	single	wordnet	
sentential-function	logical-relation	single	sumo	
sentential-function	mathematical-expression	accepted	claude wordnet	
sentential-function	mathematical-statement	single	wordnet	
sentiment	logical-relation	single	sumo	
sequence	logical-relation	single	sumo	
serial	algebraic-structure	single	wikidata	
serial	mathematical-set	single	wikidata	
serial	mathematical-structure	single	wikidata	
series-convergence	attribute	accepted	claude-ruling	
series-convergence	event	single	sumo	
series-convergence	extension.time	single	sumo	
series-convergence	function	single	wordnet	
series-convergence	increase	single	sumo	
series-convergence	mathematical-relation	single	wordnet	
series-convergence	mathematical-series	dissented	wordnet	
series-convergence	phenomenon	single	sumo	
series-convergence	polynomial	single	wordnet	
series-expansion	accomplishment	single	sumo	
series-expansion	act	single	sumo	
series-expansion	activity	single	sumo	
series-expansion	affirmation	single	sumo	
series-expansion	communication	single	sumo	
series-expansion	event	single	sumo	
series-expansion	function	accepted	claude wordnet	
series-expansion	information	single	sumo	
series-expansion	mathematical-relation	single	wordnet	
series-expansion	phenomenon	single	sumo	
series-expansion	procedure	single	sumo	
series-expansion	universe	single	sumo	
series-expansion	volition	single	sumo	
servant	logical-relation	single	sumo	
set-theory	cognition	single	wordnet	
set-theory	field-of-study	accepted	sumo wordnet	
set-theory	logical-relation	single	sumo	
set-theory	mathematics	accepted	claude wordnet	
set-theory	science	single	wordnet	
set-theory	signified	single	sumo	
severity	logical-relation	single	sumo	
sex	logical-relation	single	sumo	
sha-2	algebraic-structure	single	wikidata	
sha-2	binary-relation	single	wikidata	
sha-2	cryptographic-hash-function	accepted	claude-ruling wikidata	
sha-2	cryptographic-primitive	single	wikidata	
sha-2	cryptography	single	wikidata	
sha-2	function	single	wikidata	
sha-2	mathematical-set	single	wikidata	
sha-2	mathematical-structure	single	wikidata	
shaft	manifold	single	opencyc	
shape	algebraic-structure	single	wikidata	
shape	logical-relation	single	sumo	
shape	mathematical-set	dissented	wikidata	
shape	mathematical-structure	single	wikidata	
shift	logical-relation	single	sumo	
short-division	act	single	wordnet	
short-division	activity	single	wordnet	
short-division	arithmetic-operation	single	wordnet	
short-division	division	accepted	claude wordnet	
short-division	event	single	wordnet	
short-division	mathematical-operation	single	wordnet	
short-division	procedure	single	wordnet	
shortest-path	graph-path	accepted	claude-ruling	
sight	logical-relation	single	sumo	
signature-scheme	cryptographic-protocol	accepted	claude-ruling	
signified	logical-relation	single	sumo	
silence	logical-relation	single	sumo	
similarity	affine-transformation	dissented	wikidata	
similarity	algebraic-structure	single	wikidata	
similarity	automorphism	single	wikidata	
similarity	bijection	single	wikidata	
similarity	binary-relation	single	wikidata	
similarity	endomorphism	single	wikidata	
similarity	homomorphism	single	wikidata	
similarity	isomorphism	single	wikidata	
similarity	logical-relation	single	sumo	
similarity	mathematical-set	single	wikidata	
similarity	mathematical-structure	single	wikidata	
similarity	surjective-function	single	wikidata	
simplicity	logical-relation	single	sumo	
simultaneous-equations	equation	accepted	claude wordnet	
simultaneous-equations	formula	accepted	claude wikidata	
simultaneous-equations	information	accepted	sumo wordnet	
simultaneous-equations	mathematical-statement	single	wordnet	
simultaneous-equations	phenomenon	single	sumo	
simultaneous-equations	rule.cognition	single	wikidata	
simultaneous-equations	universe	single	sumo	
sin	logical-relation	single	sumo	
sine	function	single	wordnet	
sine	mathematical-relation	single	wordnet	
sine	trigonometric-function	accepted	claude wordnet	
singer	logical-relation	single	sumo	
singleton-set	algebraic-structure	single	wikidata	
singleton-set	countable-set	single	wikidata	
singleton-set	finite-set	accepted	claude wikidata	
singleton-set	join-semilattice	single	wikidata	
singleton-set	mathematical-lattice	single	wikidata	
singleton-set	mathematical-set	accepted	claude wikidata	
singleton-set	mathematical-structure	single	wikidata	
singleton-set	meet-semilattice	single	wikidata	
singleton-set	partially-ordered-set	single	wikidata	
singleton-set	totally-ordered-set	dissented	wikidata	
sister	logical-relation	single	sumo	
situation	logical-relation	single	sumo	
skill	logical-relation	single	sumo	
slant	logical-relation	single	sumo	
small-change	logical-relation	single	sumo	
smell	logical-relation	single	sumo	
smudge	logical-relation	single	sumo	
snub	logical-relation	single	sumo	
social-science	logical-relation	single	sumo	
society	logical-relation	single	sumo	
sociology	logical-relation	single	sumo	
software	logical-relation	single	sumo	
solid-geometry	cognition	single	wordnet	
solid-geometry	field-of-study	accepted	sumo wordnet	
solid-geometry	geometry	accepted	claude wordnet	
solid-geometry	logical-relation	single	sumo	
solid-geometry	mathematics	single	wordnet	
solid-geometry	science	single	wordnet	
solid-geometry	signified	single	sumo	
solidarity	logical-relation	single	sumo	
solution	logical-relation	single	sumo	
soprano	logical-relation	single	sumo	
spanning-tree	algebraic-structure	single	wikidata	
spanning-tree	bipartite-graph	single	wikidata	
spanning-tree	connected-graph	single	wikidata	
spanning-tree	forest-graph	single	wikidata	
spanning-tree	graph	single	wikidata	
spanning-tree	hypergraph	single	wikidata	
spanning-tree	mathematical-graph	single	wikidata	
spanning-tree	mathematical-set	single	wikidata	
spanning-tree	mathematical-structure	single	wikidata	
spanning-tree	multigraph	single	wikidata	
spanning-tree	planar-graph	single	wikidata	
spanning-tree	subgraph	accepted	claude wikidata	
spanning-tree	subset	single	wikidata	
spanning-tree	tree-graph	accepted	claude wikidata	
spanning-tree	undirected-graph	single	wikidata	
spatial-extent	logical-relation	single	sumo	
speaker	logical-relation	single	sumo	
specialist	logical-relation	single	sumo	
spectator	logical-relation	single	sumo	
spectrum	logical-relation	single	sumo	
sphere	algebraic-structure	single	wikidata	
sphere	geometric-shape	accepted	claude wikidata	
sphere	locus	single	wikidata	
sphere	mathematical-set	dissented	wikidata	
sphere	mathematical-structure	single	wikidata	
spherical-geometry	cognition	single	wordnet	
spherical-geometry	field-of-study	accepted	sumo wordnet	
spherical-geometry	geometry	accepted	claude wordnet	
spherical-geometry	logical-relation	single	sumo	
spherical-geometry	mathematics	single	wordnet	
spherical-geometry	science	single	wordnet	
spherical-geometry	signified	single	sumo	
spherical-polygon	algebraic-structure	single	wikidata	
spherical-polygon	attribute	accepted	sumo wordnet	
spherical-polygon	geometric-shape	accepted	claude wikidata	
spherical-polygon	locus	single	wikidata	
spherical-polygon	logical-relation	single	sumo	
spherical-polygon	mathematical-set	single	wikidata	
spherical-polygon	mathematical-structure	single	wikidata	
spherical-polygon	polygon	accepted	claude wordnet	
spherical-polygon	property	single	sumo	
spherical-polygon	shape	accepted	sumo wordnet	
spherical-triangle	algebraic-structure	single	wikidata	
spherical-triangle	attribute	accepted	sumo wordnet	
spherical-triangle	geometric-shape	single	wikidata	
spherical-triangle	locus	single	wikidata	
spherical-triangle	logical-relation	single	sumo	
spherical-triangle	mathematical-set	single	wikidata	
spherical-triangle	mathematical-structure	single	wikidata	
spherical-triangle	polygon	single	wordnet	
spherical-triangle	property	single	sumo	
spherical-triangle	shape	accepted	sumo wordnet	
spherical-triangle	spherical-polygon	accepted	claude wikidata wordnet	
spherical-trigonometry	cognition	single	wordnet	
spherical-trigonometry	field-of-study	accepted	sumo wordnet	
spherical-trigonometry	logical-relation	single	sumo	
spherical-trigonometry	mathematics	single	wordnet	
spherical-trigonometry	science	single	wordnet	
spherical-trigonometry	signified	single	sumo	
spherical-trigonometry	trigonometry	accepted	claude wordnet	
spirit	logical-relation	single	sumo	
spiritualist	logical-relation	single	sumo	
split-half-correlation	cognition	single	wordnet	
split-half-correlation	correlation-coefficient	accepted	claude wordnet	
split-half-correlation	logical-relation	single	sumo	
split-half-correlation	parametric-statistic	single	wordnet	
split-half-correlation	quantity	single	sumo	
split-half-correlation	statistic	single	wordnet	
spouse	logical-relation	single	sumo	
spreadsheet	logical-relation	single	sumo	
springtime	logical-relation	single	sumo	
spurious-correlation	cognition	single	wordnet	
spurious-correlation	field-of-study	single	wordnet	
spurious-correlation	logical-relation	single	sumo	
spurious-correlation	mathematics	single	wordnet	
spurious-correlation	science	single	wordnet	
spurious-correlation	statistical-correlation	accepted	claude wordnet	
spurious-correlation	statistics	dissented	wordnet	
spy	logical-relation	single	sumo	
square	algebraic-structure	single	wikidata	
square	geometric-shape	single	wikidata	
square	isogon	single	wordnet	
square	locus	single	wikidata	
square	mathematical-set	single	wikidata	
square	mathematical-structure	single	wikidata	
square	parallelogram	accepted	wikidata wordnet	
square	polygon	accepted	wikidata wordnet	
square	quadrilateral	accepted	wikidata wordnet	
square	rectangle	accepted	claude wikidata wordnet	
square	regular-polygon	accepted	claude wordnet	
square	rhombus	accepted	claude wikidata	
square	trapezoid	single	wikidata	
stake	logical-relation	single	sumo	
stake	manifold	single	opencyc	
standard	logical-relation	single	sumo	
standard-deviation	cognition	single	wordnet	
standard-deviation	logical-relation	single	sumo	
standard-deviation	statistic	accepted	claude-ruling wordnet	
standard-deviation	statistical-moment	single	wordnet	
standard-deviation	variance	dissented	wordnet	
star-shape	logical-relation	single	sumo	
state	logical-relation	single	sumo	
state-of-matter	logical-relation	single	sumo	
statistic	cognition	accepted	claude wordnet	
statistic	logical-relation	single	sumo	
statistic	quantity	single	sumo	
statistical-correlation	cognition	single	wordnet	
statistical-correlation	field-of-study	single	wordnet	
statistical-correlation	logical-relation	single	sumo	
statistical-correlation	mathematics	single	wordnet	
statistical-correlation	science	single	wordnet	
statistical-correlation	statistic	accepted	claude-ruling	
statistical-correlation	statistics	dissented	wordnet	
statistical-deviation	cognition	single	wordnet	
statistical-deviation	number	single	claude	
statistical-deviation	statistic	accepted	claude wordnet	
statistical-distribution	cognition	accepted	claude wordnet	
statistical-distribution	function	single	opencyc	
statistical-distribution	logical-relation	single	sumo	
statistical-distribution	mathematical-relation	single	opencyc	
statistical-distribution	mathematical-set	single	sumo	
statistical-distribution	subset	single	sumo	
statistical-method	cognition	single	wordnet	
statistical-method	logical-relation	single	sumo	
statistical-method	measure	single	sumo	
statistical-method	method	accepted	claude wordnet	
statistical-method	routine	single	sumo	
statistical-method	signified	single	sumo	
statistical-mode	average	accepted	claude wordnet	
statistical-mode	cognition	single	wordnet	
statistical-mode	logical-relation	single	sumo	
statistical-mode	statistic	single	wordnet	
statistical-moment	cognition	single	wordnet	
statistical-moment	logical-relation	single	sumo	
statistical-moment	statistic	accepted	claude wordnet	
statistical-population	collection	accepted	sumo wordnet	
statistical-population	group	single	wordnet	
statistical-population	phenomenon	single	sumo	
statistical-regression	cognition	single	wordnet	
statistical-regression	logical-relation	single	sumo	
statistical-regression	measure	single	sumo	
statistical-regression	method	single	wordnet	
statistical-regression	routine	single	sumo	
statistical-regression	signified	single	sumo	
statistical-regression	statistical-method	accepted	claude wordnet	
statistical-sampling	accomplishment	single	sumo	
statistical-sampling	act	accepted	sumo wordnet	
statistical-sampling	activity	single	sumo	
statistical-sampling	event	accepted	sumo wordnet	
statistical-sampling	information	single	sumo	
statistical-sampling	phenomenon	single	sumo	
statistical-sampling	procedure	single	sumo	
statistical-sampling	universe	single	sumo	
statistical-sampling	volition	single	sumo	
statistical-weight	logical-relation	single	sumo	
statistical-weight	number	accepted	claude-ruling sumo	
statistical-weight	quantity	single	sumo	
statistician	agent	single	wordnet	
statistician	expert	accepted	claude wordnet	
statistician	organism	single	wordnet	
statistician	person	single	wordnet	
statistician	physical-object	single	wordnet	
statistics	logical-relation	single	sumo	
status	logical-relation	single	sumo	
steward	logical-relation	single	sumo	
stratified-sample	cognition	single	wordnet	
stratified-sample	collection	single	sumo	
stratified-sample	phenomenon	single	sumo	
